agent_1	name_1	title_and_desig_1	notes_1	professions_1	author_of_1	addresses_1	agent_2	name_2	title_and_desig_2	notes_2	professions_2	author_of_2	addresses_2	osa	cos	identical
id009312	"Lebrun, [signature #1]"	 / 	"Lebrun, [signature #1] is found signing for several consignments of books belonging to Laporte. Lebrun signature checked."			PARIS	id009256	"Henry, [signature #1]"	 / 					0.818181818	0.91914503	
id009319	"Lenoir, [signature #1]"	 / 					id009256	"Henry, [signature #1]"	 / 					0.818181818	0.91914503	
id009733	"Lebrun, [signature #2]"	 / 					id009257	"Henry, [signature #2]"	 / 					0.818181818	0.91914503	
id009738	"Lenoir, [signature #2]"	 / 					id009257	"Henry, [signature #2]"	 / 					0.818181818	0.91914503	
id009750	"Louis, [signature #1]"	 / 					id009319	"Lenoir, [signature #1]"	 / 					0.818181818	0.91914503	
id009752	"Louis, [signature #2]"	 / 					id009738	"Lenoir, [signature #2]"	 / 					0.818181818	0.91914503	
id005853	"Dumas, Jean-François"	 / 		auteur	"Esprit (l') du citoyen (Neuchâtel, Neuchâtel)"		id004714	"Durande, Jean-François"	 / 		auteur	"Elemens de Chymie théorique et pratique...pour servir aux cours publics de l'académie de Dijon (Dijon, Dijon)"		0.818181818	0.918140761	
id008069	"Gobreau, Jean-Baptiste"	 / 	"Not listed in Mellot et al. Confiscations notes: Jean-Baptiste Gobreau, tive of Sedan, apprenticed to F. Marchenoir 1764, qualified as Paris bookseller 1774 in other MPCE datasets. CERL lists as active as printer with address on Quai des Augustins in 1781-2. Worldcat reveals a couple of dozen editions with his imprint, 1776-1787, several in partnership with Musier (1782-7) and a couple with Legras (c. 1782). Last documentary attestation a patriotic contribution in 1790. All references to Gobreau in dataset assumed to be to this individual (rare me)."	libraire		PARIS	id006175	"Jourdan, Jean-Baptiste"	 / 		auteur	"Guerrier (le) philosophe, ou mémoires de Mr le duc de *** (n.pl., n.pl.)"		0.818181818	0.916666667	
id003269	"Rousseau, Jean-Jacques"	 / 		auteur	"Rousseau a d'Alembert (, )"		id001502	"Bosset, Jean-Jacques"	 / 	Assoc. of STN in 1783?  Son of Bosset de Luze.  In 1781 was 'commis' chez Simon & Hankey in London. Additional document - 1 'billet a.s.' 15/11/1781.			Neuchâtel	0.818181818	0.914137926	
id010135	"Rousseau, Jean-Jacques"	 / 			"Jean Jacques Rousseau, citoyen de Genève, à Christophe de Beaumont, archévêque de Paris, duc de S. Cloud, pair de France, commandeur de l'ordre du Saint-Esprit, proviseur de Sorbonne, etc. Avec sa lettre au conseil de Genève (Amsterdam, Amsterdam)"		id001502	"Bosset, Jean-Jacques"	 / 	Assoc. of STN in 1783?  Son of Bosset de Luze.  In 1781 was 'commis' chez Simon & Hankey in London. Additional document - 1 'billet a.s.' 15/11/1781.			Neuchâtel	0.818181818	0.914137926	
id010229	"Rousseau, Jean-Jacques"	 / 			"Vicaire savoyard, tiré d'Emile (n.p, n.p)"		id001502	"Bosset, Jean-Jacques"	 / 	Assoc. of STN in 1783?  Son of Bosset de Luze.  In 1781 was 'commis' chez Simon & Hankey in London. Additional document - 1 'billet a.s.' 15/11/1781.			Neuchâtel	0.818181818	0.914137926	
id009622	"Dumont, [Signature #3]"	 / 					id008984	"Simon, [signature #3]"	M. / 	It is not clear how many Simons are represented by this character. Signatures probably differ where exist.				0.818181818	0.91354688	
id007820	"Caron, Jean-Baptiste"	 / 	"Jean-Baptiste Caron (1747-1752), oldest son of Louis-Charles Caron, printer bookseller, known as Caron l'aîné, Caron fils. A reference to Caron fils in the Permissions simple data almost certainly indicates Jean-Baptiste rather than his brother, who from 1781-9 worked for their father and appears in the registers as Caron jeune or Caron-Berquier."	imprimeur; libraire		AMIENS	id007794	"Poirron, Jean-Baptiste"	 / 	"Permission simple notes: Listed as a printer-bookseller in 1781 Almanach de la Librairie, but not in Mellot et al.. Worldcat has J.-B. Poirson editions spanning period c.1788 to 1805 but almost all are from 1790s."	imprimeur; libraire		Vesoul	0.818181818	0.913346259	
id007896	"Meurant, Jean-Baptiste"	 / 	"Jean-Baptiste Meurant's full me appears on one of his imprints in Worldcat. Identifiable J.-B. Meurant imprints span the period 1773-1791. Meurant appears in the 1781 Almanach de la Librairie as a Printer-bookseller, but he is not in Mellot et al."	imprimeur; libraire		Stenay	id007791	"Morard, Jean-Baptiste"	 / 				Vendôme	0.818181818	0.913266026	
id010174	"Bastide, Jean-François"	 / 			"Confessions (les) d'un fat, par le chevalier de la B***. (s.l, s.l)"		id004313	"Coste, Jean-François"	 / 		auteur; traducteur	"Recueil des oeuvres physiques et médicinales publiées en anglais et en latin, par M. Richard Mead... traduction française, enrichie des découvertes postérieures à celles de l'auteur, augmentée de plusieurs discours préliminaires et de notes... par M. Coste (Bouillon, Bouillon)"		0.818181818	0.912870929	
id007558	Société Typographique de Berne	 / 	From 1779 traded as Nouvelle Société typographique - med individuals belong to this company.			BERNE	id007363	Société Typographique de Lausanne	 / 	"Composed of J.P.Heubach and L. Scanavin, and from 1775 J.P.Heubach and J.P.Duplan.  Additional document - 1 'projet du traité avec la S.T.N.' 09/04/1774."			LAUSANNE	0.818181818	0.909868056	
id005048	"Targe, Jean-Baptiste"	 / 		auteur; traducteur	"Histoire générale d'Italie, depuis la décadence de l'Empire romain jusqu'au temps présent... par M. Targe (Paris, Paris)"		id004972	"Furgole, Jean-Baptiste"	 / 		auteur	"Traité des curés primitifs (, )"		0.818181818	0.909508594	
id008774	Letourneur	M. / 	"Letourneur [or Le Tourneur ?] has not been positively identified. To judge from dates, all enties probably belonged to one person, possibly a colporteur or someone selling sous le manteau: confiscated books include pornographic 'Compère Mathieu'. Two of the consignments were also collected by same agent or commis: Vainel."				id006940	Le Tourneur	 / 		traducteur	"Ossian, fils de Fingal, barde du troisième siècle: poésies galliques (Paris, Paris)"		0.818181818	0.909508594	
id005559	"Nardin, Jean Frédéric"	 / 		auteur	"Prédicateur (la) évangélique, ou sermons pour tous les dimanches et les principales fêtes de l'année (Lausanne, Lausanne)"		id002222	"Oberlin, Jean Frédéric"	 / 		pasteur		STRASBOURG	0.818181818	0.909167584	
id008069	"Gobreau, Jean-Baptiste"	 / 	"Not listed in Mellot et al. Confiscations notes: Jean-Baptiste Gobreau, tive of Sedan, apprenticed to F. Marchenoir 1764, qualified as Paris bookseller 1774 in other MPCE datasets. CERL lists as active as printer with address on Quai des Augustins in 1781-2. Worldcat reveals a couple of dozen editions with his imprint, 1776-1787, several in partnership with Musier (1782-7) and a couple with Legras (c. 1782). Last documentary attestation a patriotic contribution in 1790. All references to Gobreau in dataset assumed to be to this individual (rare me)."	libraire		PARIS	id007728	"Gonset, Jean-Baptiste"	 / 		libraire; marchand		BESANCON	0.818181818	0.907392872	
id004714	"Durande, Jean-François"	 / 		auteur	"Elemens de Chymie théorique et pratique...pour servir aux cours publics de l'académie de Dijon (Dijon, Dijon)"		id000696	"Girard, Jean-François"	 / 		abbé; chanoine; historien; professeur		FRIBOURG	0.818181818	0.90674727	
id007935	"Simard, Antoine-Joseph"	 / 	"Simard is listed as a printer at Besançon in numerous Worldcat editions betweeen 1785 and 1792, with an address in Grand'rue. He became printer to the local Jacobin club in the revolution; his widow had taken over the business by 1793. He is not listed in Mellot et al, nor in the 1781 Almanach de la Librairie. Simond and Simart and Simard in the Permissions Registers are assumed to be misspellings of his me."	imprimeur; libraire		BESANCON	id006639	"Durand, Antoine-Joseph"	 / 		auteur	"Je veux être heureux, entretiens familiers, par M. D*** (Paris, Paris)"		0.818181818	0.903696114	
id009319	"Lenoir, [signature #1]"	 / 					id009308	"Le Roy, [signature #1]"	 / 					0.818181818	0.903696114	
id004798	"Janin, Jean"	 / 		auteur	"Réflexions sur le triste sort des personnes qui, sous une apparence de mort, ont été enterrées vivantes... ou Précis d'un mémoire sur les causes de la mort subite et violente, dans lequel on prouve que ceux qui en sont les victimes peuvent être rappelés à la vie, par M. Janin (Paris, Paris)"		id003584	"Jodin, Jean"	 / 		auteur	"Echappemens (les) à repos comparés aux échappemens à recul, avec un mémoire sur une montre de nouvelle construction (Lausanne, Lausanne)"		0.818181818	0.901497872	
id010174	"Bastide, Jean-François"	 / 			"Confessions (les) d'un fat, par le chevalier de la B***. (s.l, s.l)"		id005941	"Butini, Jean-François"	 / 		auteur	"Traité du luxe (Geneva, Geneva)"		0.818181818	0.901497872	
id007516	"Wagner, François & Cie"	 / 				SOLEURE	id007272	"Seizer, François & Cie"	 / 	"After 19/04/1788 traded as Emanuel Hortin & Comp, see dossier Hortin."			BERNE	0.818181818	0.901127114	
id009892	Villeminot	 / 					id001098	Guilleminot	 / 		auteur; professeur		"LOCLE, Le"	0.818181818	0.897085227	
id009710	La Chaussée	 / 					id001779	Lachaussée	 / 		papetier		PARIS	0.818181818	0.897085227	
id007520	Bauer & Cie	 / 				STRASBOURG	id007312	Laue & Cie	 / 	Succeeded from de Hollweg & Laue in 1781.  Additional document - 1 'avis de raison sociale' 01/01/1781.			FRANCFORT sur le MAIN	0.818181818	0.897085227	
id002816	Charbonnier	le col / 		colonel		YVERDON	id001198	Charbonnet	 / 		papetier			0.818181818	0.894427191	
id009941	"Marin, [signature #2]"	 / 	"Bleuet fils signature looks very similar to Blueut, [unidentified #1]: could be same signatory."				id009733	"Lebrun, [signature #2]"	 / 					0.818181818	0.889000889	
id009922	"Meyer, [signature #2]"	 / 	"Possibly the d'Hemery listed in 1781 Almanach de la librairie, p. 149, as part of the partnership 'Lefevre & Hemery', 'commissionnaires par la voie des Rouliers'. This seems a more probable identification than policeman Joseph d'Hemery (1722-1806), who is known for his role as Inspector of book trade from 1748-1773."				id009738	"Lenoir, [signature #2]"	 / 					0.818181818	0.889000889	
id007794	"Poirron, Jean-Baptiste"	 / 	"Permission simple notes: Listed as a printer-bookseller in 1781 Almanach de la Librairie, but not in Mellot et al.. Worldcat has J.-B. Poirson editions spanning period c.1788 to 1805 but almost all are from 1790s."	imprimeur; libraire		Vesoul	id006175	"Jourdan, Jean-Baptiste"	 / 		auteur	"Guerrier (le) philosophe, ou mémoires de Mr le duc de *** (n.pl., n.pl.)"		0.818181818	0.888888889	
id006950	"Sue, Pierre"	 / 		auteur	"Dictionnaire portatif de chirurgie (n.pl., n.pl.)"		id004356	"Guy, Pierre"	 / 		auteur	"Albert (l') moderne (Paris, Paris)"		0.818181818	0.888523317	
id007423	Société Typographique de Moudon	 / 				MOUDON	id007363	Société Typographique de Lausanne	 / 	"Composed of J.P.Heubach and L. Scanavin, and from 1775 J.P.Heubach and J.P.Duplan.  Additional document - 1 'projet du traité avec la S.T.N.' 09/04/1774."			LAUSANNE	0.818181818	0.887212184	
id006159	"Salée, Jacques-Antoine"	 / 		auteur	"Esprit (l') des deux ordonnances de Louis XV sur les donations et sur les testamens (Paris, Paris)"		id002295	"Raby, Jacques-Antoine"	 / 		libraire		TURIN	0.818181818	0.884537963	
id005843	"La Sale, Antoine [de]"	 / 		auteur	"Cent (les) nouvelles nouvelles (n.pl., n.pl.)"		id004287	"La Fosse, Antoine [de]"	 / 		auteur	"Oeuvres de Monsieur de La Fosse (Paris, Paris)"		0.818181818	0.883787916	
id009922	"Meyer, [signature #2]"	 / 	"Possibly the d'Hemery listed in 1781 Almanach de la librairie, p. 149, as part of the partnership 'Lefevre & Hemery', 'commissionnaires par la voie des Rouliers'. This seems a more probable identification than policeman Joseph d'Hemery (1722-1806), who is known for his role as Inspector of book trade from 1748-1773."				id009770	"Michel, [signature #2]"	 / 					0.818181818	0.882497503	
id006547	"Brechter, Johann Jacob"	 / 		auteur	"Manuel elementaire d'education (Berlin, Berlin)"		id004110	"Brucker, Johann Jakob"	 / 		auteur	"Jacobi Bruckeri... Institutiones historiae philosophicae, usui academicae juventutis adornatae (Leipzig, Leipzig)"		0.818181818	0.881962098	
id009308	"Le Roy, [signature #1]"	 / 					id009256	"Henry, [signature #1]"	 / 					0.818181818	0.881482555	
id009621	"Dumont, [signature #2]"	M. / 					id008984	"Simon, [signature #3]"	M. / 	It is not clear how many Simons are represented by this character. Signatures probably differ where exist.				0.818181818	0.878410461	
id009623	"Dumont, [signature #4]"	 / 					id008984	"Simon, [signature #3]"	M. / 	It is not clear how many Simons are represented by this character. Signatures probably differ where exist.				0.818181818	0.878410461	
id009862	"Simon, [signature #1]"	 / 	"Musier fils and / or Simon, who appears to be his agent are linked to all Musier purchases pre-1777; Musier pere died early 1777, so from that point references to Musier or Musier fils are therefore both unambiguous. He is the only known bookseller of that me in Paris at this later period."				id009621	"Dumont, [signature #2]"	M. / 					0.818181818	0.878410461	
id009862	"Simon, [signature #1]"	 / 	"Musier fils and / or Simon, who appears to be his agent are linked to all Musier purchases pre-1777; Musier pere died early 1777, so from that point references to Musier or Musier fils are therefore both unambiguous. He is the only known bookseller of that me in Paris at this later period."				id009623	"Dumont, [signature #4]"	 / 					0.818181818	0.878410461	
id009863	"Simon, [signature #2]"	 / 	Simon: flowing signature with curves and underlining.				id009623	"Dumont, [signature #4]"	 / 					0.818181818	0.878410461	
id008723	Lanoue [?]	M. / 					id002371	Lanoue [de]	 / Vve		commissionnaire		VERSAILLES	0.818181818	0.877058019	
id009683	Houllet [?]	 / 					id009391	Poulet [?]	 / 	Poulet signatures matched				0.818181818	0.877058019	
id006777	"Gorsas, Antoine-Joseph"	 / 		auteur	"Ane (l') promeneur, ou Critès promené par son ane; chef-d'oeuvre pour servir d'Apologie au goût, aux moeurs, à l'esprit, et aux découvertes du siècle. Première edition revue, corrigée, et précédée d'une préface à la mosaïque, dans le plus nouveau goût (Pampelune; Paris, Pampelune; Paris)"		id003304	"Loriot, Antoine-Joseph"	 / 		auteur	"Mémoire sur une découverte dans l'art de bâtir faite par le Sr Loriot... dans lequel l'on rend publique... la méthode de composer un ciment ou mortier propre à une infinité d'ouvrages (Paris, Paris)"		0.818181818	0.876095805	
id009733	"Lebrun, [signature #2]"	 / 					id009316	Lejeune[signature #2]	 / 					0.818181818	0.871857291	
id009312	"Lebrun, [signature #1]"	 / 	"Lebrun, [signature #1] is found signing for several consignments of books belonging to Laporte. Lebrun signature checked."			PARIS	id009308	"Le Roy, [signature #1]"	 / 					0.818181818	0.871421253	
id002371	Lanoue [de]	 / Vve		commissionnaire		VERSAILLES	id000403	La Rue [de]	 / 	See also the correspondence in client dossier on Delahaye & Co concerning the 'affaire de l'atlas'.	imprimeur		BRUXELLES	0.818181818	0.859337849	
id008996	"Tessier, J."	M. / 					id000820	"Lossier, J."	Mme / 		cabinet littéraire		GENÈVE	0.818181818	0.859337849	
id005931	"Massé, Jean"	 / 		auteur	"Dictionnaire portatif des eaux et forêts (Paris, Paris)"		id001330	"Mossy, Jean"	 / 	"Permission simple notes: Listed as a Printer-Bookseller in the 1781 Almanach de la Librairie and by Mellot et al.. Trading as a commissionaire with STN rather than bookseller, but doubtless same as took thousands of books. Worked in partnership with his oldest son, also Jean Mossy, from 1784 to his retirement c. 1791. Died in 1792. Some later editions listed under me 'Mossy' in the Permission Simple data may thus be joint editions with his son, but note other editions are explicitly attributed to Mossy  père et fils."	commissionnaire		MARSEILLE	0.818181818	0.859337849	
id004059	"Morin, Jean"	 / 		auteur	"De Penitentia (, )"		id003584	"Jodin, Jean"	 / 		auteur	"Echappemens (les) à repos comparés aux échappemens à recul, avec un mémoire sur une montre de nouvelle construction (Lausanne, Lausanne)"		0.818181818	0.859337849	
id002371	Lanoue [de]	 / Vve		commissionnaire		VERSAILLES	id000997	Lamore [de]	 / 	Additional document - 1 printed 'prospectus' 05/02/1771.	publiciste		LAUSANNE	0.818181818	0.846153846	
id003088	"Losey, Jean"	 / 		batelier			id001330	"Mossy, Jean"	 / 	"Permission simple notes: Listed as a Printer-Bookseller in the 1781 Almanach de la Librairie and by Mellot et al.. Trading as a commissionaire with STN rather than bookseller, but doubtless same as took thousands of books. Worked in partnership with his oldest son, also Jean Mossy, from 1784 to his retirement c. 1791. Died in 1792. Some later editions listed under me 'Mossy' in the Permission Simple data may thus be joint editions with his son, but note other editions are explicitly attributed to Mossy  père et fils."	commissionnaire		MARSEILLE	0.818181818	0.846153846	
id007664	"Losey, Jean"	 / 	Client location after middleman data.			ESTAVAYER	id001330	"Mossy, Jean"	 / 	"Permission simple notes: Listed as a Printer-Bookseller in the 1781 Almanach de la Librairie and by Mellot et al.. Trading as a commissionaire with STN rather than bookseller, but doubtless same as took thousands of books. Worked in partnership with his oldest son, also Jean Mossy, from 1784 to his retirement c. 1791. Died in 1792. Some later editions listed under me 'Mossy' in the Permission Simple data may thus be joint editions with his son, but note other editions are explicitly attributed to Mossy  père et fils."	commissionnaire		MARSEILLE	0.818181818	0.846153846	
id005670	"Domat, Jean"	 / 		auteur	"Loix (les) civiles dans leur ordre turel le droit public et legum delectus par M. Domat (Paris, Paris)"		id005088	"Dumas, Jean"	 / 		auteur	"Traité du suicide, ou, Du meurtre volontaire de soi-même (Amsterdam, Amsterdam)"		0.818181818	0.846153846	
id007487	Societa letteraria e tipografica	 / 				ROME	id007200	Nuova societa letteraria e tipografica	 / 				NAPLES	0.815789474	0.971829544	
id004452	"Caylus, Anne Claude Philippe de"	 / 		traducteur	"Histoire du vaillant Chevalier Tiran Le Blanc traduite de l'Espagnol (Londres, Londres)"		id003232	"Caylus, Anne Claude Philippe, comte de"	 / 		auteur; traducteur	"Confidences (les) réciproques (Londres, Londres)"		0.815789474	0.969948452	
id008613	"Gerard, [all unidentified]"	M. / 					id008605	"Garnier, [all unidentified]"	Mr. / 					0.814814815	0.975722297	
id008605	"Garnier, [all unidentified]"	Mr. / 					id008314	"Bernard, [all unidentified]"	M. / 	"There is no evidence to establish whether three confiscations linked to 'Bernard, [all unidentified]' relate to the same person."				0.814814815	0.966800954	
id009398	"Quillau, [all unidentified]"	M. / 	Quillau has not been positively identified. Two brothers traded with this me at this period.	libraire		PARIS	id008559	"Duval, [all unidentified]"	M. / 					0.814814815	0.959902777	
id009369	"Petit, [unidentified #1]"	 / 					id009068	"Baptiste, [unidentified #1]"	 / 					0.814814815	0.955303924	
id009493	"Baptiste, [unidentified #2]"	 / 					id009370	"Petit, [unidentified #2]"	 / 					0.814814815	0.955303924	
id009899	"Baptiste, [unidentified #3]"	 / 					id009371	"Petit, [unidentified #3]"	 / 					0.814814815	0.955303924	
id009398	"Quillau, [all unidentified]"	M. / 	Quillau has not been positively identified. Two brothers traded with this me at this period.	libraire		PARIS	id008555	"Durival, [all unidentified]"	M. / 					0.814814815	0.954722554	
id008605	"Garnier, [all unidentified]"	Mr. / 					id008400	"Carré, [all unidentified]"	M. / 					0.814814815	0.954330557	
id008759	"Lemoine, [all unidentified]"	M. / 	"No Lemoine in trade at this time according to CERL. May be same person as Le Moine, who also appears in confiscation register. Lorré, who also appears in Lemoine's confiscation record (as business partner? Co-owner of consignment?) also not in CERL."				id008649	"Henrion, [all unidentified]"	M. / 					0.814814815	0.952380952	
id008649	"Henrion, [all unidentified]"	M. / 					id008605	"Garnier, [all unidentified]"	Mr. / 					0.814814815	0.951736706	
id008400	"Carré, [all unidentified]"	M. / 					id008314	"Bernard, [all unidentified]"	M. / 	"There is no evidence to establish whether three confiscations linked to 'Bernard, [all unidentified]' relate to the same person."				0.814814815	0.950963433	
id009810	"Perrot, [all unidentified]"	M. / 	Perrot may be Prévost.				id008724	"Laporte, [all unidentified]"	M. / 	"These entries probably relate to Antoine-Louis-Guillaume-Catherine Laporte, cadet, who according to CERL was the only Laporte trading in Paris at this time according to CERL. The run of entries linked to Laporte in the Confiscation registers begins in 1776, the year of his arrival from Toulouse (where he previously traded). However, as the me is common and there is also an unidentified J. La Porte in the registers, with a very different signature, a few ambiguous records have been attributed to 'Laporte, [all unidentified]' where signature and other evidence is lacking."				0.814814815	0.950541641	
id008939	"Robert, [all unidentified]"	M. / 					id008724	"Laporte, [all unidentified]"	M. / 	"These entries probably relate to Antoine-Louis-Guillaume-Catherine Laporte, cadet, who according to CERL was the only Laporte trading in Paris at this time according to CERL. The run of entries linked to Laporte in the Confiscation registers begins in 1776, the year of his arrival from Toulouse (where he previously traded). However, as the me is common and there is also an unidentified J. La Porte in the registers, with a very different signature, a few ambiguous records have been attributed to 'Laporte, [all unidentified]' where signature and other evidence is lacking."				0.814814815	0.949931198	
id008854	"Nyon, [all unidentified]"	M. / 	"Items attributed to Nyon [all unidentified] cannot be definitively linked to either 'Nyon jeune' or, via, 'Nyon ainé' to 'Saillant et Nyon' or to other Nyon's in trade, whether through evidence of signatures, agents collecting consignments, or ballot marques. The confiscation registers do not explicitly mention 'Nyon jeune' in any entry (though from shape of signatures, it is possible he signed consistently for Nyon aine's consignments). Agents collecting these unattributed consignments are different from those collecting for Saillant et Nyon or Nyon ainé."	libraire		PARIS	id008649	"Henrion, [all unidentified]"	M. / 					0.814814815	0.94967147	
id008519	"Deville, [all unidentified]"	Mr. / 					id008482	Delarue [all unidentified]	M. / 	No  Delarue in Paris book trade according to CERL.				0.814814815	0.948046555	
id009576	"Ouvrier, [all unidentified]"	 / 	"Signature analysis suggests the two Ouvrier entries probably relate to different people, but this is not certain."				id008555	"Durival, [all unidentified]"	M. / 					0.814814815	0.947368421	
id008806	"Marin, [all unidentified]"	M. / 	Marin has not been identified through CERL.				id008555	"Durival, [all unidentified]"	M. / 					0.814814815	0.94608026	
id008946	"Rolland, [all unidentified]"	M. / 	There is nothing to positively link the two confiscations from Rolland(s) one to another.				id008849	"Noel, [all unidentified]"	M. / 					0.814814815	0.945610858	
id009036	"Verrier, [all unidentified]"	M. / 	All Verriers may be same person; where signatures exist they closely resemble one another.				id008613	"Gerard, [all unidentified]"	M. / 					0.814814815	0.945223409	
id008759	"Lemoine, [all unidentified]"	M. / 	"No Lemoine in trade at this time according to CERL. May be same person as Le Moine, who also appears in confiscation register. Lorré, who also appears in Lemoine's confiscation record (as business partner? Co-owner of consignment?) also not in CERL."				id008746	"Le Roy, [all unidentified]"	M. / 	"Could be Paris clandestine bookseller, Pierre Le Roy (whose status was finally legalised in 1785), or other Le Roys listed in this database, Amable (from Lyon) or Gilles from Caen. All traded across period. All are listed in CERL. Signature match has linked Le Roy libraire to some signatures where his 'libraire' status is not given."				0.814814815	0.944323055	
id008933	"Richard, [all unidentified]"	M. / 	There is nothing to positively link the five confiscations from Richard(s) one to another.				id008862	"Pache, [all unidentified]"	M. / 					0.814814815	0.944084709	
id008816	"Merigot, [all unidentified]"	M. / 	"records attributed to 'Merigot, [all unidentified]' could not be linked strongly to any particular member of the Merigot family. A consignment collected by Fournier more likely belonged to Merigot jeune (who received the majority of Merigot consignments) since another of his consignments was also signed for by Fournier, but evidence is insufficient for a certain attribution."	libraire			id008188	"Prevost, [all unidentified]"	 / 	"It has not been possible to positively identify the Prévost in the Babuty, Vve Garnier and Gueffier pere sale records. Probably one of the existing Prévosts in the database, and likely to be Prévost A./Ainé who was invited to Durand sale a couple of months later. Most of the invitees were the same at both sales. Reference to an invitation to 'et messieurs Guillaume et Prévost at the 1770 Gueffier pere stock sale has been assumed to refer to all Prévosts, but where non-specific, purchases have been recorded under this entry.  Due to context, has been assumed to be a Libraire. Confiscations notes: It has not been possible to positively identify which Prévost(s) are indicated in the records linked to this dealer."	libraire		PARIS	0.814814815	0.943879807	
id009810	"Perrot, [all unidentified]"	M. / 	Perrot may be Prévost.				id009422	"Mercier, [all unidentified]"	M. / 					0.814814815	0.941571759	
id008809	"Martin, [All unidentified]"	M. / 	Martin has not been identified through CERL (name given as Marin in confiscations register).				id008605	"Garnier, [all unidentified]"	Mr. / 					0.814814815	0.940875072	
id009422	"Mercier, [all unidentified]"	M. / 					id008613	"Gerard, [all unidentified]"	M. / 					0.814814815	0.940875072	
id009422	"Mercier, [all unidentified]"	M. / 					id008645	"Hebert, [all unidentified]"	M. / 	Spelling from signature.				0.814814815	0.940875072	
id009036	"Verrier, [all unidentified]"	M. / 	All Verriers may be same person; where signatures exist they closely resemble one another.				id008577	"Ferry, [All unidentified]"	M. / 					0.814814815	0.940800926	
id008555	"Durival, [all unidentified]"	M. / 					id008519	"Deville, [all unidentified]"	Mr. / 					0.814814815	0.940784251	
id008724	"Laporte, [all unidentified]"	M. / 	"These entries probably relate to Antoine-Louis-Guillaume-Catherine Laporte, cadet, who according to CERL was the only Laporte trading in Paris at this time according to CERL. The run of entries linked to Laporte in the Confiscation registers begins in 1776, the year of his arrival from Toulouse (where he previously traded). However, as the me is common and there is also an unidentified J. La Porte in the registers, with a very different signature, a few ambiguous records have been attributed to 'Laporte, [all unidentified]' where signature and other evidence is lacking."				id008660	"Hoüet, [all unidentified]"	Mr. / 					0.814814815	0.939558476	
id008724	"Laporte, [all unidentified]"	M. / 	"These entries probably relate to Antoine-Louis-Guillaume-Catherine Laporte, cadet, who according to CERL was the only Laporte trading in Paris at this time according to CERL. The run of entries linked to Laporte in the Confiscation registers begins in 1776, the year of his arrival from Toulouse (where he previously traded). However, as the me is common and there is also an unidentified J. La Porte in the registers, with a very different signature, a few ambiguous records have been attributed to 'Laporte, [all unidentified]' where signature and other evidence is lacking."				id001895	"Turot, [all unidentified]"	 / 	"Additional documents - 1 'circulaire', 1 'prospectus' 23/12/1777. Confiscations notes: Turot was presumably the Paris bookseller of that me who appears in STN data (1777) with address in the rue du Roi de Sicile. On line searches reveal Turot (who described himself as a negociant) in 1778 was receiving subscriptions at this address for 'L'Esprit des journaux', the 'Mercure de France' and the 'Affiches, annonces et avid divers, ran the bureau de correspondance for the 'Journal Encyclopedique' and 'L'Esprit de Journaux'. He was possibly the same person as radical journalist Joseph Turot (died 1825), who is listed in CERL and published 'Gazette tionale' in the 1790s. However, further searches in CERL, Worldcat and online have not elicited reveal further information to confirm Turot's identity, and the confiscation associated with him does not relate to his traffic in periodical literature."	libraire		PARIS	0.814814815	0.939336437	
id009810	"Perrot, [all unidentified]"	M. / 	Perrot may be Prévost.				id008314	"Bernard, [all unidentified]"	M. / 	"There is no evidence to establish whether three confiscations linked to 'Bernard, [all unidentified]' relate to the same person."				0.814814815	0.93898611	
id008188	"Prevost, [all unidentified]"	 / 	"It has not been possible to positively identify the Prévost in the Babuty, Vve Garnier and Gueffier pere sale records. Probably one of the existing Prévosts in the database, and likely to be Prévost A./Ainé who was invited to Durand sale a couple of months later. Most of the invitees were the same at both sales. Reference to an invitation to 'et messieurs Guillaume et Prévost at the 1770 Gueffier pere stock sale has been assumed to refer to all Prévosts, but where non-specific, purchases have been recorded under this entry.  Due to context, has been assumed to be a Libraire. Confiscations notes: It has not been possible to positively identify which Prévost(s) are indicated in the records linked to this dealer."	libraire		PARIS	id001895	"Turot, [all unidentified]"	 / 	"Additional documents - 1 'circulaire', 1 'prospectus' 23/12/1777. Confiscations notes: Turot was presumably the Paris bookseller of that me who appears in STN data (1777) with address in the rue du Roi de Sicile. On line searches reveal Turot (who described himself as a negociant) in 1778 was receiving subscriptions at this address for 'L'Esprit des journaux', the 'Mercure de France' and the 'Affiches, annonces et avid divers, ran the bureau de correspondance for the 'Journal Encyclopedique' and 'L'Esprit de Journaux'. He was possibly the same person as radical journalist Joseph Turot (died 1825), who is listed in CERL and published 'Gazette tionale' in the 1790s. However, further searches in CERL, Worldcat and online have not elicited reveal further information to confirm Turot's identity, and the confiscation associated with him does not relate to his traffic in periodical literature."	libraire		PARIS	0.814814815	0.937018962	
id008555	"Durival, [all unidentified]"	M. / 					id008535	"Dubois, [all unidentified]"	M. / 					0.814814815	0.936585812	
id009036	"Verrier, [all unidentified]"	M. / 	All Verriers may be same person; where signatures exist they closely resemble one another.				id008314	"Bernard, [all unidentified]"	M. / 	"There is no evidence to establish whether three confiscations linked to 'Bernard, [all unidentified]' relate to the same person."				0.814814815	0.936580927	
