,ID,long_title,date,place,publisher,author_name,book_code,cluster,confidence
9229,,"Faux Ibrahim, conte arabe, et le Rêve impatientant, conte françois, suivis des Réformes de l'amour et précédés de quelques réflexions sur Montesquieu",1777,Paris,Delalain,"Dorat, Claude Joseph",bk0000858,,
9230,,"Milord d'Ambi, histoire anglaise par Mme Beccary, auteur des Lettres de Lucie d'Olbery",1778,Paris,Gauguery,"Beccary, Madame",bk0000867,,
9231,,"Lettres de mademoiselle de Boismiran, recueillies et publiées par Madame de ***",1777,Amsterdam; Paris,Moutard,Boisgiron [Mme de],bk0000869,473.0,0.9730526208877563
9232,,"Nouvelles lettres angloises, ou Histoire du chevalier Grandisson",nan,n.pl.,,"Richardson, Samuel",bk0000872,,
9233,,Mémoires de Mad. la baronne de St. Lys,1776,Lausanne,Société Typographique de Lausanne,"Luchet, Jean-Pierre-Louis de La Roche du Marin [marquis de]",bk0000938,60.0,0.989163339138031
9234,,"Voyage sentimental, par M. Sterne sous le nom d'Yorick",nan,n.pl.,,"Sterne, Laurence",bk0000941,,
9235,,"Histoire de Mlle de Morsan, ou l'Heureuse petite vérole",1783,Lausanne,François Grasset,,bk0000966,877.0,0.0020841003861278296
9236,,Bagatelle (la) du moment,1784,n.pl.,,,bk0000968,,
9237,,"Princesse (la) infortunée, ou Histoire d'Auréli",1785,Neuchâtel,S. Fauche,,bk0000973,881.0,0.2921808362007141
9238,,"Lettres chinoises, ou Correspondance philosophique, historique, & critique, entre un Chinois voyageur & ses correspondans à la Chine, en Moscovie, en Perse & au Japon",nan,n.pl.,,"Argens, Jean-Baptiste de Boyer [marquis d']",bk0001014,,
9239,,"Lettres cabalistiques, ou Correspondance philosophique, historique et critique entre deux cabalistes, divers esprits élémentaires et le seigneur Astaroth",1769,La Haye,P. Paupie,"Argens, Jean-Baptiste de Boyer [marquis d']",bk0001015,,
9240,,"Thérèse philosophe, ou mémoires pour servir à l'histoire du P. Dirag et de Mlle Eradice",nan,n.pl.,,"Argens, Jean-Baptiste de Boyer [marquis d']",bk0001016,884.0,0.5940612554550171
9241,,"Thérèse philosophe, ou mémoires pour servir à l'histoire du P. Dirag et de Mlle Eradice",nan,n.pl.,,"Montigny, X. d'Arles [de]",bk0001016,884.0,0.5940612554550171
9242,,"Dona Elmira, ou la fidélité à l'épreuve ",nan,n.pl.,,"Arnaud, François-Thomas-Marie de Baculard [d']",bk0001017,,
9243,,Nouvelles historiques,nan,n.pl.,,"Arnaud, François-Thomas-Marie de Baculard [d']",bk0001018,885.0,0.017055712640285492
9244,,Mémoires turcs par un auteur turc de toutes les académies musulmanes ,1777,Amsterdam,,"Aucour, Claude Godard [d']",bk0001024,,
9245,,"Histoire d'Hypolite, comte de Duglas ",1756,Paris,Rollin,"Aulnoy, Marie Catherine Le Jumel de Barneville d'",bk0001027,886.0,0.9847935438156128
9246,,Force (la) de l'éducation,1762,Lausanne,Marc Chapuis,"Aunillon, Pierre-Charles-Fabiot",bk0001028,616.0,0.029333876445889473
9247,,"Venus dans le cloitre, ou La Religieuse en chemise",nan,n.pl.,,"Barrin, Jean",bk0001035,887.0,0.6600724458694458
9248,,"Venus dans le cloitre, ou La Religieuse en chemise",nan,n.pl.,,"Le Bretonnière, François de Chavigny [de]",bk0001035,887.0,0.6600724458694458
9249,,"Helviennes (les), ou lettres provinciales philosophiques ",nan,n.pl.,,"Barruel, Augustin",bk0001037,,
9250,,"Danger (le) d'aimer un étranger, ou, Histoire de mylady Chester et d'un duc françois",1784,Geneva,Jean Samuel Cailler,Witart de Bézu,bk0001059,,
9251,,Contes de Boccace,nan,n.pl.,,"Boccaccio, Giovanni",bk0001064,888.0,0.7547783255577087
9252,,Danger (le) d'une première faute: histoire angloise,1785,Bruxelles,,"Briel, J.-H.-D.",bk0001108,,
9253,,Oeuvres de Miss Burney,1784,Geneva,Libraires associés; Paul Barde,"Burney d'Arblay, Frances",bk0001123,,
9254,,Histoire amoureuse des Gaules,nan,n.pl.,,"Bussy-Rabutin, Roger [de]",bk0001124,,
9255,,"Nouveau (le) Robinson, pour servir a l'amusement et a l'instruction des enfans",1783,Paris,,"Campe, Joachim Heinrich",bk0001128,,
9256,,"Candide anglois, ou Avantures tragi-comiques d'Amb. Gwinett avant et dans ses voyages aux deux Indes",1771,Francfort; Leipsic,aux dépens de la Compagnie,"Castilhon, Jean-Louis",bk0001133,,
9257,,Confidences (les) réciproques: ou anecdotes de la société de Madame la comtesse de B***,1779,London,,"Caylus, Anne Claude Philippe, comte de",bk0001136,889.0,0.5302681922912598
9258,,Confidences (les) réciproques: ou anecdotes de la société de Madame la comtesse de B***,1779,London,,"Crébillon, Claude Prosper Jolyot de",bk0001136,889.0,0.5302681922912598
9259,,Histoire de l'admirable Don Quichotte de la Manche,1781,Lyon,Amable Le Roy,"Cervantes Saavedra, Miguel de",bk0001138,,
9260,,Lettres Neuchâteloises,1784,Amsterdam,,"Charrière, Isabelle [de]",bk0001139,673.0,0.3729775547981262
9261,,"Academie (l') des dames, ou les sept entretiens galants d'Alosia",nan,n.pl.,,"Chorier, Nicolas",bk0001149,,
9262,,"Mari sentimental, ou le Mariage comme il y en a quelques-uns. Lettres d'un homme du pays de Vaud, écrites en 1783",nan,n.pl.,,"Constant de Rebecque, Samuel [de]",bk0001159,,
9263,,"Hazard (le) du coin du feu, dialogue moral",1779,n.pl.,,"Crébillon, Claude Prosper Jolyot de",bk0001165,,
9264,,Lettres de la duchesse de *** au duc de ***,1779,Maestricht,Dufour,"Crébillon, Claude Prosper Jolyot de",bk0001166,,
9265,,Lettres de la Marquise de M... au Comte de R,1779,Maestricht,J.-E. Dufour et P. Roux,"Crébillon, Claude Prosper Jolyot de",bk0001167,890.0,0.6316972374916077
9266,,Amours (les) de Zeokinizul roi des Kofirans. Ouvrage traduit de l'arabe du voyageur Krinelbol,1779,Constantinople,,"Crébillon, Claude Prosper Jolyot de",bk0001169,,
9267,,"Nouvelles (les) de Marguerite, reine de Navarre / Heptameron françois",1780,Berne,Béat Louis Walthard; Société Typographique de Berne,"Angoulême, Marguerite [d']",bk0001175,,
9268,,Zélie dans le désert,1787,n.pl.,,"Daubenton, Marguerite",bk0001176,,
9269,,"Corps d'extraits de romans de chevalerie, par M. le Cte de Tressan",1782,Paris,Pissot père et fils,"Tressan, Louis-Élisabeth de La Vergne [comte de]",bk0001178,605.0,0.9808691740036011
9270,,"Amours de Théagènes et Chariclée, histoire éthiopique",1743,Paris,Coustelier,"d'Emèse, Héliodore",bk0001185,1203.0,0.9758186936378479
9271,,[Contes de Dorat],nan,n.pl.,,"Dorat, Claude Joseph",bk0001197,892.0,0.7547783255577087
9272,,"Sacrifices (les) de l'amour, ou Lettres de la Vicomtesse de Senanges, et du chevalier de Versenai",nan,n.pl.,,"Dorat, Claude Joseph",bk0001198,,
9273,,"Malheurs (les) de l'inconstance, ou Lettres de la marquise de Syrcé et du comte de Mirbelle",1782,Rouen,Machuel et Racine,"Dorat, Claude Joseph",bk0001200,,
9274,,"Imirce, ou la Fille de la nature",1776,London,,"Du Laurens, Henri-Joseph",bk0001206,,
9275,,Oeuvres de Fielding ,1781,Geneva,"Nouffer, de Rodon & cie","Fielding, Henry",bk0001232,875.0,0.011769241653382778
9276,,Amélie Booth: histoire angloise,1782,Geneva,"Nouffer, de Rodon & cie","Fielding, Henry",bk0001233,,
9277,,Avantures de Joseph Andrews,1782,Geneva,"Nouffer, de Rodon & cie","Fielding, Henry",bk0001234,,
9278,,"Tom Jones, ou l'enfant trouvé ",1782,Geneva,"Nouffer, de Rodon & cie","Fielding, Henry",bk0001235,,
9279,,Jonathan Wild le Grand,1782,Geneva,"Nouffer, de Rodon & cie","Fielding, Henry",bk0001236,,
9280,,"Julien l'Apostat, ou voyage dans l'autre monde",1782,Geneva,"Nouffer, de Rodon & cie","Fielding, Henry",bk0001237,,
9281,,"Orpheline (l') angloise, ou Histoire de Charlotte Summers ",nan,n.pl.,,"Fielding, Sarah",bk0001238,,
9282,,Vie (la) de David Simple,1782,Geneva,"Nouffer, de Rodon & cie","Fielding, Sarah",bk0001239,,
9283,,"Nouveau (le) Werther, imité de l'allemand",1786,Verrières,J. Witel,"Fleuriot, Jean-Marie-Jérôme",bk0001243,,
9284,,Six (les) nouvelles de M. de Florian,1785,Lausanne,J. P. Heubach,"Florian, Jean-Pierre Claris [de]",bk0001246,,
9285,,Numa Pompilius,nan,n.pl.,,"Florian, Jean-Pierre Claris [de]",bk0001247,,
9286,,Contes et nouvelles en vers de M. de la Fontaine,nan,n.pl.,,"La Fontaine, Jean de",bk0001250,,
9287,,Oeuvres de la Fontaine,1744,Amsterdam,,"La Fontaine, Jean de",bk0001251,,
9288,,"Putain (la) errante, ou Entretiens de Magdelon et de Julie",nan,n.pl.,,"Aretino, Pietro",bk0001262,,
9289,,"Edelzinde, fille d'Amalazonte, reine des Goths",nan,n.pl.,,"Fresnais, Joseph Pierre",bk0001263,,
9290,,"Histoire de mademoiselle Cronel, dite Frétillon actrice de la Comédie de Rouen, écrite par elle-même ",1780,La Haye,aux dépens de la Compagnie,"Caylus, Anne Claude Philippe, comte de",bk0001267,1332.0,0.9518953760464987
9291,,"Histoire de mademoiselle Cronel, dite Frétillon actrice de la Comédie de Rouen, écrite par elle-même ",1780,La Haye,aux dépens de la Compagnie,"Gaillard, Pierre-Alexandre",bk0001267,1332.0,0.9726566871007284
9292,,"Histoire de mademoiselle Cronel, dite Frétillon actrice de la Comédie de Rouen, écrite par elle-même ",1780,La Haye,aux dépens de la Compagnie,"Tubières de Grimoard de Pestels de Levy, Anne-Claude-Philippe",bk0001267,1332.0,0.9469488859176636
9293,,"Adèle et Théodore ou Lettres sur l'éducation, contenant tous les principes relatifs aux trois différens plans d'éducation des princes, des jeunes personnes, & des hommes  ",nan,n.pl.,,"Genlis, Stéphanie Félicité [comtesse de]",bk0001274,,
9294,,"Veillées (les) du château, ou Cours de morale à l'usage des enfants ",1784,n.pl.,,"Genlis, Stéphanie Félicité [comtesse de]",bk0001281,,
9295,,"Comte (le) de Valmont, ou les Égaremens de la raison, lettres recueillies et publiées par M. ",1784,Paris,Moutard,"Gérard, Philippe Louis",bk0001282,476.0,0.6179029047489166
9296,,Thémidore,nan,n.pl.,,"Godard d'Aucour, Claude",bk0001285,,
9297,,Leiden (die) des jungen Werthers,nan,n.pl.,,"Goethe, Johann Wolfgang [von]",bk0001286,,
9298,,"Ministre (le) de Wakefield, histoire supposée écrite par lui-même ",nan,n.pl.,,"Goldsmith, Oliver",bk0001287,,
9299,,Journées (les) amusantes,1776,Amsterdam,,"Gomez, Madeleine-Angélique Poisson Gabriel [de]",bk0001288,,
9300,,Nouveau voyage sentimental,nan,n.pl.,,"Gorjy, Jean-Claude",bk0001289,,
9301,,"Espion (l') chinois, ou l'envoyé secret de la cour de Pékin pour examiner l'Etat présent de l'Europe",1783,Cologne,,"Goudar, Ange",bk0001295,,
9302,,"Isle (l') inconnue, ou Mémoires du chevalier Des Gastines",1784,Paris,Moutard,"Grivel, Guillaume",bk0001301,,
9303,,"Usong, histoire orientale, par le Bon de Haller... Traduit de l'allemand par M. S. de C",1772,Lausanne,François Grasset,"Haller, Albrecht [von]",bk0001324,,
9304,,"Usong, histoire orientale, par le Bon de Haller",1772,Francfort,,"Haller, Albrecht [von]",bk0001325,,
9305,,Village (le) de Munster. Nouvelle. Traduction de l'anglois ,1782,Paris; Rotterdam,Bennett et Hake; Vve Duchesne,"Hamilton, Mary",bk0001330,,
9306,,Etourdi (l'),1784,Bruxelles,,"Andréa de Nerciat, André-Robert",bk0001335,,
9307,,"Amans (les) vertueux, ou Lettres d'une jeune dame écrites de la campagne à son amie de Londres",1774,Lausanne,Société Typographique de Lausanne,Hélaine [abbé],bk0001338,,
9308,,"Czarewitz (le) Chlore conte moral, de main impériale et de maîtresse  ",1782,Berlin; Lausanne,F. Nicolaï; François Grasset & comp.,"Catherine II, Empress of Russia",bk0001369,,
9309,,"Egaremens (les) de l'amour, ou Lettres de Faneli et de Milfort",1777,Hollande,,"Imbert, Barthélemy",bk0001373,,
9310,,"Guerrier (le) philosophe, ou mémoires de Mr le duc de ***",nan,n.pl.,,"Jourdan, Jean-Baptiste",bk0001377,,
9311,,"Mariane, ou, La nouvelle Pamela: histoire véritable",1780,Leiden,Freres Murray,"Kimber, Edward",bk0001379,,
9312,,"Angola, histoire indienne; ouvrage sans vrai-semblance",1785,Agra,,"Rochette de La Morlière, Charles-Jacques-Louis-Auguste",bk0001391,,
9313,,"Laideur (la) aimable, et les dangers de la beaute",nan,n.pl.,,"La Place, Pierre Antoine de",bk0001393,894.0,0.7547783255577087
9314,,[Bibliothèque ou Choix des meilleurs romans anglois],nan,n.pl.,,"Fielding, Henry",bk0001396,,
9315,,Cent (les) nouvelles nouvelles,nan,n.pl.,,"La Sale, Antoine [de]",bk0001400,895.0,0.6401340564092
9316,,Cent (les) nouvelles nouvelles,nan,n.pl.,,"Pot, Philippe",bk0001400,895.0,0.6398361921310425
9317,,Mémoires de Versorand,1777,Maestricht,,"La Solle, Henri-François [de]",bk0001401,,
9318,,"Diable (le) hermite, ou Avantures d'Astaroth bani des enfers",1741,Amsterdam,,"Lambert de Saumery, Pierre",bk0001407,,
9319,,"Fille (la) de joye, ou Mémoires de Miss Fanny",nan,n.pl.,,"Cleland, John",bk0001409,,
9320,,Lettres de deux amans habitans de Lyon,1783,London; Paris,Desenne,"Léonard, Nicolas Germain",bk0001434,,
9321,,Histoire de Gil Blas de Santillane,1780,Neuchâtel,Société Typographique de Neuchâtel,"Lesage, Alain René",bk0001442,,
9322,,"Soeur (la) Adelaïde, ses égarements, ses vertus, ses foiblesses et son repentir: ouvrage posthume du plus éloquent écrivain de ce siècle",1785,Neuchâtel; Paraclet,J. Witel,"Longchamps, Pierre [de]",bk0001456,,
9323,,Amours (les) de Daphnis et Chloé. Traduction de 1782,nan,Paris,,Longus,bk0001457,,
9324,,Mémoires de Gaudence de Luques; augmentés de plusieurs cahiers qui avaient été perdus à la douane de Marseille; enrichis de savantes remarques de M. Rhedi,1777,Amsterdam; Liège,F.J. Desoer,"Lucca, Gaudentio di",bk0001460,896.0,0.9891847372055054
9325,,Mémoires de Gaudence de Luques; augmentés de plusieurs cahiers qui avaient été perdus à la douane de Marseille; enrichis de savantes remarques de M. Rhedi,1777,Amsterdam; Liège,F.J. Desoer,"Berington, Simon",bk0001460,896.0,0.9891847372055054
9326,,"Comtesse (la) de Tessan, ou l'Insuffisance de la vertu",1785,n.pl.,,"Luchet, Jean-Pierre-Louis de La Roche du Marin [marquis de]",bk0001462,,
9327,,"Olinde, par l'auteur des mémoires du vicomte de Barjac",1784,Geneva,,"Luchet, Jean-Pierre-Louis de La Roche du Marin [marquis de]",bk0001465,688.0,0.0008407839341089129
9328,,"Anna Rose-Tree, histoire anglaise par Mad. Malarme",1785,Bruxelles; Paris,Vve Duchesne,"Malarme, Charlotte de Bournon [comtesse de]",bk0001475,,
9329,,Paysanne parvenue,1777,Amsterdam,aux dépens de la Compagnie,"Mouhy, Charles de Fieux",bk0001485,,
9330,,Contes moraux,nan,n.pl.,,"Marmontel, Jean-François",bk0001486,,
9331,,Belisaire,nan,n.pl.,,"Marmontel, Jean-François",bk0001489,897.0,0.9826052188873291
9332,,"Incas (les), ou la destruction de l'empire du Pérou  ",1777,Berne; Lausanne; Neuchâtel?,,"Marmontel, Jean-François",bk0001490,,
9333,,[An (l') deux mille quatre cent quarante],nan,n.pl.,,"Mercier, Louis-Sébastien",bk0001509,898.0,0.8584108650684357
9334,,"Contes moraux, ou les Hommes comme il y en a peu",1776,Bouillon,Société Typographique de Bouillon,,bk0001510,,
9335,,"Histoire d'une jeune luthérienne, par l'auteur de ""L'an deux mille quatre cent quarante"" ",1785,Neuchâtel,Fauche fils,"Mercier, Louis-Sébastien",bk0001511,535.0,0.4883003532886505
9336,,Histoire de la tourière des carmélites,nan,n.pl.,,"Meusnier de Querlon, Anne-Gabriel",bk0001518,,
9337,,"Ecole (l') des filles, ou la philosophie des dames",nan,n.pl.,,"Milot, Michel",bk0001521,,
9338,,"Libertin (le) de qualité, ou Ma Conversion ",nan,n.pl.,,"Mirabeau, Honoré-Gabriel Riqueti [comte de]",bk0001526,,
9339,,Margot la ravaudeuse,nan,n.pl.,,"Monbron, Charles-Louis Fougeret [de]",bk0001532,,
9340,,"Mille (les) et une faveurs, contes de cour: tirés de l'ancien gaulois par une reine de Navarre",1783,London,,"Moncrif, François-Augustin Paradis [de]",bk0001533,,
9341,,Temple (le) de Gnide,nan,n.pl.,,"Montesquieu, Charles Louis de Secondat",bk0001540,899.0,0.9826052188873291
9342,,"Ami de la vertu, ou Mémoires et aventures de Monsieur d'Argicourt",nan,n.pl.,,"Mouhy, Charles de Fieux",bk0001553,,
9343,,"Félicia, ou Mes fredaines",nan,Paris,,"Andréa de Nerciat, André-Robert",bk0001564,,
9344,,"Foiblesses (les) d'une jolie femme, ou Mémoires de Mme de Vilfranc, écrits par elle-même",nan,n.pl.,,"Nougaret, Pierre-Jean-Baptiste",bk0001573,,
9345,,"Infortuné napolitain, ou les Avantures du seigneur Rozelli",1784,Amsterdam,Henri Desbordes,"Olivier, J",bk0001575,,
9346,,"Malheurs (les) de la jeune Emélie, pour servir d'instruction aux âmes vertueuses et sensibles, par Mme la présidente d'Ormoy",1777,Paris,,"Ormoy, Charlotte Chaumet [d']",bk0001578,,
9347,,"Roi (le) voyageur, ou, Examen des abus de l'administration de la Lydie",1785,London,T.P. Cadel,"Perreau, Jean-André",bk0001603,667.0,0.03797579184174538
9348,,Egarements (les) de Julie,nan,n.pl.,,"Perrin, Jacques-Antoine-René",bk0001604,,
9349,,"Faustin, ou Le siècle philosophique",1784,Amsterdam,,"Pezzl, Johann",bk0001607,696.0,0.357934832572937
9350,,Doyen (le) de Killerine: histoire morale,nan,n.pl.,,"Prévost, Antoine François",bk0001624,900.0,0.7547783255577087
9351,,"Philosophe (le) anglois, ou Histoire de M. Cleveland",nan,Amsterdam,,"Prévost, Antoine François",bk0001625,,
9352,,"Histoire du chevalier des Grieux, et de Manon Lescaut",1753,Amsterdam,,"Prévost, Antoine François",bk0001626,1081.0,0.5519680976867676
9353,,"Memoires et avantures d'un homme de qualité, qui s'est retiré du monde",1766,Basle; Paris,Emanuel Tourneisen,"Prévost, Antoine François",bk0001627,,
9354,,"Deux (les) mentors, ou mémoires pour servir à l'histoire des moeurs anglaises au 18ème siècle",nan,n.pl.,,"Reeve, Clara",bk0001652,,
9355,,"Femme (la) infidelle, par Maribert-Courtenay",1786,Neuchâtel; Paris,Vve Duchesne,"Restif de la Bretonne, Nicolas-Edmé",bk0001658,,
9356,,Collection complète des oeuvres de Madame Riccoboni,1773,Neuchâtel,Société Typographique de Neuchâtel,"Riccoboni, Marie-Jeanne Laboras de Mézières",bk0001660,,
9357,,Lettres de Mylord Rivers à Sir Charles Cardigan,1777,Paris,,"Riccoboni, Marie-Jeanne Laboras de Mézières",bk0001661,,
9358,,"Lettres de Milady Juliette Catesby à Milady Henriette Campley, son amie",nan,n.pl.,,"Riccoboni, Marie-Jeanne Laboras de Mézières",bk0001662,,
9359,,"Lettres de mistriss Fanni Butlerd, à milord Charles Alfred, duc de Caitombridge",1775,Rouen,,"Riccoboni, Marie-Jeanne Laboras de Mézières",bk0001663,,
9360,,"Moeurs (les) du jour, ou Histoire de Sir William Harrington",1773,Lausanne,François Grasset,"Meades, Anna",bk0001664,,
9361,,"Clarisse Harlowe, traduction nouvelle et seule complète par M. Le Tourneur, sur l'édition originale revue par Richardson; avec figures d'après M. Chodowiecki de Berlin",1785,Geneva,P. Barde,"Richardson, Samuel",bk0001665,903.0,0.9960032105445862
9362,,"Clarisse Harlowe, traduction nouvelle et seule complète par M. Le Tourneur, sur l'édition originale revue par Richardson; avec figures d'après M. Chodowiecki de Berlin",1785,Geneva,P. Barde,"Richardson, Samuel",bk0001666,903.0,0.9960032105445862
9363,,"Pamela, ou la vertu récompensée. Traduit de l'anglais... par M. l'abbé Prévost",1782,Rouen,,"Richardson, Samuel",bk0001667,,
9364,,"Adelaïde, ou Mémoires de la marquise de M***",1783,Paris,,"Robert, Louise-Félicité Guinement de Keralio, madame",bk0001672,,
9365,,"Lauriers ecclésiastiques, ou Campagnes de l'abbé T***",nan,n.pl.,,"Rochette de La Morlière, Charles-Jacques-Louis-Auguste",bk0001676,,
9366,,"Julie, ou la nouvelle Héloïse: lettres de deux amans, habitans d'une petite ville au pied des alpes",1783,Geneva,,"Rousseau, Jean Jacques",bk0001697,,
9367,,"Emile, ou de l'éducation",nan,n.pl.,,"Rousseau, Jean Jacques",bk0001699,,
9368,,"Vice (le) et la foiblesse, ou mémoires de deux provinciales, rédigés par l'auteur de la Quinzaine angloise ",nan,n.pl.,,"Rutledge, Jean Jacques [chevalier]",bk0001702,,
9369,,Quinzaine (la) angloise à Paris,nan,n.pl.,,"Rutledge, Jean Jacques [chevalier]",bk0001704,,
9370,,Sara Th... extrait tiré de la Gazette de l'Europe du 15 août 1765,nan,n.pl.,,"Saint-Lambert, Jean-François [de]",bk0001710,,
9371,,Roman comique de Scarron,nan,n.pl.,,"Scarron, Paul",bk0001719,904.0,0.7547783255577087
9372,,"Lyndamine, ou l'optimisme des pays chauds",1778,London,,"Schmidt, Anton Wilhelm",bk0001722,,
9373,,Aventures de Roderik Random,1782,Geneva,"Nouffer, de Rodon & cie","Smollett, Tobias George",bk0001741,,
9374,,Voyages (les) de Gulliver,nan,La Haye,,"Swift, Jonathan",bk0001749,,
9375,,"Samiens (les), conte, traduit de l'anglois. Le Phœnix, apologue arabe. Calliste et Philetor, fragment d'une nouvelle greque. Traduits l'un & l'autre de l'italien",1781,Paris,Knapen,"Cesarotti, Melchior",bk0001755,905.0,0.10812625288963318
9376,,"Sylphe (le), traduit de l'anglais",1784,Bruxelles; Geneva,Emmanuel Flon,"Devonshire, Georgiana Cavendish",bk0001782,,
9377,,Décaméron (le) françois,nan,n.pl.,,"Ussieux, Louis [d']",bk0001794,906.0,0.9826052188873291
9378,,"Aveux (les) d'une femme galante, ou lettres de Madame la Marquise de ***, à Milady Fanny Stapelton",nan,n.pl.,,"Vasse, Cornélie-Pétronille-Bénédicte Wouters [baronne de]",bk0001796,,
9379,,Moyen (le) de parvenir,nan,n.pl.,,"Béroalde de Verville, François",bk0001812,,
9380,,"Belle (la) Allemande, ou les Galanteries de Thérèse",nan,Paris,,"Bret, Antoine",bk0001815,907.0,0.5801452994346619
9381,,"Belle (la) Allemande, ou les Galanteries de Thérèse",nan,Paris,,"Villaret, Claude",bk0001815,907.0,0.5801452994346619
9382,,Jardinière (la) de Vincennes,1783,Rouen,Machuel et Racine,"Villeneuve, Gabrielle Suzanne [de]",bk0001816,,
9383,,"Histoire de Jenni, ou Le sage et l'athée, par Mr. Sherloc; trad. par Mr. de La Caille ",1776,London,,"Voltaire, François Marie Arouet",bk0001820,,
9384,,Homme (l') aux quarante ecus,1768,n.pl.,,"Voltaire, François Marie Arouet",bk0001844,,
9385,,Princesse de Babylonne,1768,n.pl.,,"Voltaire, François Marie Arouet",bk0001848,,
9386,,Taureau (le) blanc,1774,London,,"Voltaire, François Marie Arouet",bk0001855,,
9387,,Lettres (les) d'Amabed,1772,London,,"Voltaire, François Marie Arouet",bk0001859,,
9388,,Pot-pourri,nan,n.pl.,,"Voltaire, François Marie Arouet",bk0001861,,
9389,,"Romans, et contes philosophiques. Par M. de Voltaire",1783,London,,"Voltaire, François Marie Arouet",bk0001883,,
9390,,Lebensgeschichte Tobias Knauts des Weisen,1773,Leipzig,Crusius,"Wezel, Johann Karl",bk0001887,,
9391,,"Histoire d'un jeune grec, conte moral, trad. de l'allemand de M. Wieland",1777,Leiden,C. de Pecker,"Wieland, Christoph Martin",bk0001889,,
9392,,"Lettres d'une dame angloise, et de son amie à Paris, contenant les mémoires de Madame Williams",nan,Rotterdam,,"Williams, Charlotte",bk0001891,,
9393,,"Adelaïde, ou Mémoires de la marquise de M*** écrits par elle-même",1782,Neuchâtel,Société Typographique de Neuchâtel,"Robert, Louise-Félicité Guinement de Keralio, madame",bk0001906,,
9394,,"Alfred, Roi des Anglo-Saxons... Traduit de l’Allemand (par C. P.)",1775,Lausanne,Société Typographique de Lausanne,"Haller, Albrecht [von]",bk0001909,,
9395,,Amans (les) républicains: ou Lettres de Nicias et Cynire.,1783,Paris,,"Bérenger, Jean-Pierre",bk0001911,,
9396,,Amours (les) de Sapho et de Phaon,1775,Amsterdam,Veuve Nihof & Fils,"Sacy, Claude-Louis-Michel [de]",bk0001918,,
9397,,Anne Bell: histoire anglaise  ,1773,Neuchâtel,Société Typographique de Neuchâtel,"Arnaud, François-Thomas-Marie de Baculard [d']",bk0001927,,
9398,,"Asiatique (l') tolérant, traité à l'usage de Zéokinizul, roi des Kofirans, surnommé le Chéri, ouvrage traduit de l'arabe du voyageur Bekrinoll par M. de ***",1779,London,,"La Beaumelle, Laurent Anglivie [de]",bk0001947,,
9399,,"Aventures (les) de Mathurin Bonice, premier habitant de l'isle de l'esclavage, ancien ministre du roi de Zanfara; tirées de ses mémoires, par un académicien des Arcades.",1782,Paris,Guillot,"Joly, Joseph-Romain",bk0001953,652.0,0.9781436324119568
9400,,"Bachelier (le) de Salamanque, ou les Mémoires et avantures de Don Chérubin de La Ronda",1777,n.pl.,,"Lesage, Alain René",bk0001955,,
9401,,Cabinet (le) d'amour et de Vénus,nan,n.pl.,,,bk0001974,,
9402,,"Candide, ou l'optimisme",nan,n.pl.,,"Voltaire, François Marie Arouet",bk0001979,,
9403,,"Cecilia, ou Mémoires d'une héritière par l'auteur d'Evelina; traduits de l'anglois",1783,Neuchâtel,Société Typographique de Neuchâtel,"Burney d'Arblay, Frances",bk0001991,908.0,0.001415036036632955
9404,,Collection complète des oeuvres de Madame Riccoboni,1783,Neuchâtel,Société Typographique de Neuchâtel,"Riccoboni, Marie-Jeanne Laboras de Mézières",bk0002009,908.0,0.001415036036632955
9405,,Collection complète des oeuvres de Madame Riccoboni,1787,Neuchâtel,Société Typographique de Neuchâtel,"Riccoboni, Marie-Jeanne Laboras de Mézières",bk0002010,909.0,0.006337058264762163
9406,,"Concubitus sine Lucina, ou le plaisir sans peine. Réponse à la lettre intitulée ""Lucina sine concubita"". Traduit de l'anglais.",1752,London,,"Roe, Richard",bk0002020,,
9407,,Confessions (les) d'une courtisane devenue philosophe,1784,London; Paris,"Couturier, Pierre-Denis",,bk0002022,,
9408,,Confidence philosophique,1779,Geneva,Du Villard fils et Nouffer,"Vernes, Jacob",bk0002023,406.0,0.8628966808319092
9409,,Confidences (les) d'une jolie femme,1775,Neuchâtel,Société Typographique de Neuchâtel,"Albert,",bk0002024,,
9410,,"Correspondance d'un jeune militaire, ou Mémoires du Marquis de Luzigni et d'Hortense de Saint-Just",1779,En Suisse,Libraires associés,"Bourgoing, Jean-François [de]",bk0002036,910.0,0.9908974170684814
9411,,"Correspondance d'un jeune militaire, ou Mémoires du Marquis de Luzigni et d'Hortense de Saint-Just",1779,En Suisse,Libraires associés,"Musset, Louis-Alexandre-Marie [de]",bk0002036,910.0,0.9908974170684814
9412,,"Cousin (le) de Mahomet, et la folie salutaire, histoire plus que galante",1783,Rouen,,"Fromaget, Nicolas",bk0002052,,
9413,,"Dangers (les) de la calomnie, ou Mémoires de Fanny Spingler: histoire angoise",1781,Neuchâtel,Société Typographique de Neuchâtel,"Beccary, Madame",bk0002056,,
9414,,"Deux (les) matrones, ou les Infidélités démasquées, ouvrage posthume de M. Freron, enrichi de notes curieuses et interessantes",1776,Paris,Au Temple de la Vérité,"Fréron, Élie-Catherine",bk0002067,911.0,0.9936781525611877
