ID,long_title,date,place,publisher,author_name,book_code
21498,"La nouvelle Héloïse ou lettres de deux amants, habitants d'une petite ville au pied des Alpes, recueillies et publiées par J.-J. Rousseau, avec figures",1790,Genève,s.n.,"Rousseau, Jean-Jacques",NA
21534,Les amours de Mirtil,1761,Cythère,aux dépens de VÉNUS,"Sacy, Claude-Louis-Michel de",NA
21535,"Relation de la maladie, de la confession, de la fin de M. de Voltaire et de ce qui s'ensuivit, par moi, Joseph Dubois",1761,Genève,S.N.,"Selis, Nicolas-Joseph",NA
21536,"Relation de la maladie, de la confession, de la fin de M. de Voltaire et de ce qui s'ensuivit, par moi, Joseph Dubois",1761,Genève,s.n.,"Selis, Nicolas-Joseph",NA
21537,"Relation de la maladie, de la confession, de la fin de M. de Voltaire et de ce qui s'ensuivit, par moi, Joseph Dubois",1761,Genève,s.n.,"Selis, Nicolas-Joseph",NA
21538,"Relation de la maladie, de la confession, de la fin de M. de Voltaire et de ce qui s'ensuivit, par moi, Joseph Dubois, troisieme edition revue, corrigée et considérablement augmentée",1761,Genève,s.n.,"Selis, Nicolas-Joseph",NA
21539,"Relation de la maladie , de la confession, de la fin de M. de Voltaire et de ce qui s'ensuivit, par moi, Joseph Dubois, nouvelle édition à laquelle on a joint un testament trouvé parmi ses papiers ",1762,Genève,s.n.,"Selis, Nicolas-Joseph ",NA
21540,"Relation de la maladie , de la confession, de la fin de M. de Voltaire et de ce qui s'ensuivit, par moi, Joseph Dubois ",1762,Genève,s.n.,"Selis, Nicolas-Joseph ",NA
21541,"Relation de la maladie , de la confession, de la fin de M. de Voltaire et de ce qui s'ensuivit, par moi, Joseph Dubois, nouvelle édition, avec un testament trouvé parmi ses papiers ",1763,Genève,s.n.,"Selis, Nicolas-Joseph ",NA
21542,"Maladie, confession, mort de M. de Voltaire  et ce qui s'ensuivit, par moi, Joseph Dubois ",1771,Genève,s.n.,"Selis, Nicolas-Joseph ",NA
21543,"Relation de la maladie , confession et mort de M. de Voltaire, par moi, Joseph Dubois, arrivée à Paris le 30 mai 1778 ",1778,Genève,s.n.,"Selis, Nicolas-Joseph ",NA
21544, ,1761,,Jean NOURSE,", Tobias ",NA
21545,"Aventures de Roderik Random , traduites de l'anglois de Fielding ",1762,Amsterdam,aux dépens de la COMPAGNIE,"Smollet, Tobias ",NA
21546,"Aventures de Roderik Random , traduites de l'anglois de Fielding ",1762,Londres,J. NOURSE,"Smollet, Tobias ",NA
21547,"Aventures de Roderik Random , traduites de l'anglois de Fielding ",1763,Londres,Nourse,"Smollet, Tobias ",NA
21548,Aventures de Roderik Random  ,1784,Reims,Cazin,"Smollet, Tobias ",NA
21549, ,1761,,s.n.,", Toussaint-Gaspard ",NA
21550,"Mémoires d'un Frivolite  par l'auteur ambulant, en deux parties ",1762,S.l.,s.n.,"Taconnet, Toussaint-Gaspard ",NA
21551, ,1761,,s.n.,", abbé Jean-Marie Joseph Thomasseau  dit ",NA
21552,"Le voyageur philosophe dans un pais inconnu aux habitans de la terre, par Mr. de Listonai",1761,Amsterdam,aux dépens de l'ÉDITEUR,"VILLENEUVE DE LISTONAY, NA",NA
21553,"Seconde suite de mélanges de littérature, d'histoire, de philosophie",1761,"S. l., [Gen[ve",Cramer],"Voltaire, François-Marie Arouet de",NA
NA,"Nouvelle (la) Académie des dames, ou histoire de Mlle B*** D. C. D. L.",NA,n.pl.,NA,NA,bk0000010
NA,"Contes moraux, par Mde Le Prince de Beaumont",1774,Maestricht,J.-E. Dufour,"Le Prince de Beaumont, Marie",bk0000023
NA,"Monsieur Guillaume, ou Le Disputeur",1781,London,NA,"Duvernet, Théophile-Imarigeon",bk0000073
NA,"Intolérance (l') ecclésiastique, ou Les malheurs d'un hétérodoxe/La vie et les opinions de maître Sébaltus Nothanker",NA,n.pl.,NA,"Nicolai, Friedrich",bk0000093
NA,"Intolérance (l') ecclésiastique, ou Les malheurs d'un hétérodoxe/La vie et les opinions de maître Sébaltus Nothanker",NA,n.pl.,NA,"Thümmel, Moritz August [von]",bk0000093
NA,"Fatalisme (le), ou Collection d'anecdotes, pour prouver l'influence du sort sur l'histoire du coeur humain",1769,Yverdon,NA,"Rochette de La Morlière, Charles-Jacques-Louis-Auguste",bk0000117
NA,Fables orientales de M. de S. Lambert,NA,n.pl.,NA,"Saint-Lambert, Jean-François [de]",bk0000147
NA,Fables et contes de Gellert,NA,n.pl.,NA,"Gellert, Christian Fuerchtegott",bk0000150
NA,"Homme (l') au latin, ou la Destinée des savants, histoire sans vraisemblance ",1769,London,John Nourse,"Siret, Pierre-Louis",bk0000160
NA,"République (la) littéraire, ou Description allégorique et critique des sciences et des arts, ouvrage posthume de Dom Diego Saavedra Fajardo... traduit de l'espagnol, sur l'édition la plus correcte, publiée à Madrid en 1735, présenté au public par les soins et aux dépens du libraire",1770,Lausanne,François Grasset,"Saavedra Fajardo, Diego",bk0000165
NA,"Américaines (les), ou La Preuve de la religion chrétienne par les lumières naturelles",1770,Lyon,NA,"Le Prince de Beaumont, Marie",bk0000194
NA,Contes moraux et nouvelles idylles de D… et Sal. Gessner,1773,London,NA,"Diderot, Denis",bk0000205
NA,Contes moraux et nouvelles idylles de D… et Sal. Gessner,1773,London,NA,"Gessner, Salomon",bk0000205
NA,"Supplément à la Bibliothèque de campagne, ou amusements de l'esprit et du coeur",1761,Geneva,NA,NA,bk0000207
NA,Histoire d'Emilie Montague,1770,n.pl.,NA,"Brooke, Frances Moore",bk0000223
NA,Histoire des diables modernes. Par Mr. A***,1771,Cleves,J.G. Bærstecher,"Adolphus, Joy",bk0000260
NA,"Jeune (le) philosophe, ou Lettres de Florival et de Sophie",1774,n.pl.,NA,NA,bk0000265
NA,"Monialisme, histoire galante, écrite par une ex-religieuse de l'abbaye où se sont passées les aventures..",1775,Rome,aux dépens des couvens,NA,bk0000273
NA,"Soirees (les) de quelques religieuses, de l'abbaye de ***",1786,Geneva,Léonard Pellet,NA,bk0000285
NA,"Aventures (les) galantes de quelques enfants de Loyola. Sur l'imprimé au Paraclet, 1782",1782,Bruxelles,NA,NA,bk0000304
NA,"Amusemens du beau-sexe, ou Nouvelles Historiques et avantures galantes, tragiques, et comiques",1773,Amsterdam,Jean Schreuder,NA,bk0000306
NA,"A quoi sert un titre, si l'ouvrage est bon?",1787,Paris,Chez l'imprimeur de l'âne promeneur,NA,bk0000308
NA,"Amitié fraternelle, ou Le Triomphe des vertus",1785,n.pl.,NA,NA,bk0000311
NA,Année galante ou Etrenne à l'amour. Contes! Enrichis de figures et d'ariettes,NA,n.pl.,NA,NA,bk0000312
NA,Adieux de soeur Rose à son cloître,1784,Vienna,Noble de Trattner,"Fonson, Michel J.",bk0000319
NA,Bibliothèque ou Choix des meilleurs romans anglois,1781,Geneva,"Nouffer, de Rodon & cie","Fielding, Henry",bk0000322
NA,"Confessions (les) de M. Emanuel Figaro, écrites par lui-même",NA,n.pl.,NA,"Lanteires, Jean",bk0000329
NA,"Portefeuille (le) de madame Gourdan, dite la Comtesse, pour servir à l'histoire des moeurs du siècle et principalement de celles de Paris",NA,n.pl.,NA,"Théveneau de Morande, Charles",bk0000330
NA,"Capucins (les) sans barbe, histoire Napolitaine",NA,n.pl.,NA,NA,bk0000334
NA,"Contes (les) des génies, ou les charmantes leçons d'Horam, fils d'Asmar, ouvrage traduit du persan en anglois par Sir Charles Morell ",1786,Amsterdam,M.-M. Rey,"Ridley, James",bk0000337
NA,"Camille, ou Lettres de deux filles de ce siècle, traduites de l'anglois sur les originaux",1786,Maestricht,J.-E. Dufour et P. Roux,"Constant de Rebecque, Samuel [de]",bk0000338
NA,"Correspondance d'Eulalie, ou Tableau du libertinage de Paris",1785,London,Norse,"Mirabeau, Honoré-Gabriel Riqueti [comte de]",bk0000347
NA,"Confessions du comte de C***, avec l'histoire de ses voyages en Russie, Turquie, Italie et dans les pyramides d'Égypte",1787,Cairo; Paris,Cailleau,"Cagliostro, Alessandro [Comte de]",bk0000349
NA,"Canot (le), ou Lettres de Mama Blergx",1782,Vienna,LeNoble de Kurzbeck,"Lamberg, Maximilian [graf von]",bk0000350
NA,"Dangers (les) d'un premier choix, ou Lettres de Laure à Émilie, par M. de La Dixmerie",NA,n.pl.,NA,"La Dixmerie, Nicolas Bricaire [de]",bk0000358
NA,Diversités galantes et litteraires,1778,London; Paris,Dorez,NA,bk0000370
NA,"Evelina, ou L'entrée d'une jeune personne dans le monde",NA,n.pl.,NA,"Burney d'Arblay, Frances",bk0000401
NA,"Egaremens (les) du coeur et de l'esprit, ou Mémoires de Mr de Meilcour",1765,Amsterdam,NA,"Crébillon, Claude Prosper Jolyot de",bk0000406
NA,Fat (le) corrigé. Histoire Morale,1783,Lausanne,François Grasset,NA,bk0000418
NA,Favori (le) de la fortune,1779,Amsterdam; Paris,Vve Duchesne,"Seally, John",bk0000421
NA,"Histoire intéressante de Madame la duchesse de C***, écrite par elle-même",1783,Lausanne,Henri et Luc Vincent,"Genlis, Stéphanie Félicité [comtesse de]",bk0000443
NA,"Histoire de Marguerite fille de Suzon, nièce de Dxx Bxxxxx ",1784,n.pl.,NA,NA,bk0000446
NA,"Histoire de Monsieur Montague, traduite de l'anglois ",1783,Lausanne,Henri et Luc Vincent,NA,bk0000451
NA,"Histoire d'Agathon, ou tableau philosophique des moeurs de la Gréce",1778,Leiden,J. Murray,"Wieland, Christoph Martin",bk0000455
NA,Hipparchie et Cratès; conte philosophique renouvellé des Grecs. Par un habitant de Potsdam,1787,n.pl.,NA,"Dantal, Charles",bk0000460
NA,"Homme-sans-façon (l'); ou, Lettres d’un voyageur allant de Paris à Spa",1786,n.pl.,NA,Jehin [abbé],bk0000463
NA,"Cauchoise (la), ou Mémoires d'une courtisanne célèbre",NA,n.pl.,NA,NA,bk0000464
NA,"Jeannette seconde, ou la Nouvelle Paysanne parvenue",1759,Francfort,NA,"Gaillard, Pierre-Alexandre",bk0000467
NA,Lettres de Madame la comtesse de L*** à Monsieur le comte de R***,1786,Paris,Barrois,Fontette de Sommery [Mademoiselle] ,bk0000488
NA,Lettres juives,NA,n.pl.,NA,"Argens, Jean-Baptiste de Boyer [marquis d']",bk0000509
NA,"Amours, ou lettres d'Alexis et Justine par M****",1786,Neuchâtel; Verrières,J. Witel,"Fleuriot, Jean-Marie-Jérôme",bk0000511
NA,"Mémoires de Mme la Bonne de Batteville, ou la Veuve parfaite",1766,Leiden,NA,"Le Prince de Beaumont, Marie",bk0000517
NA,"Mille (les) et un jour, contes persans",NA,n.pl.,NA,NA,bk0000538
NA,"Mémoires d'une femme de chambre, trad. de l'anglois",1786,n.pl.,NA,NA,bk0000540
NA,"Nouvelles monacales, ou les avantures divertissantes de frère Maurice par le Sr D.",NA,n.pl.,NA,NA,bk0000543
NA,"Odalisque (l'), ouvrage traduit du turc",NA,n.pl.,NA,"Andréa de Nerciat, André-Robert",bk0000554
NA,"Odalisque (l'), ouvrage traduit du turc",NA,n.pl.,NA,"Saint-Paul, François-Marie Mayeur [de]",bk0000554
NA,"Odalisque (l'), ouvrage traduit du turc",NA,n.pl.,NA,"Saint-Paterne, Pigeon [de]",bk0000554
NA,Oeuvres diverses de M. le Marquis de Wargemont,1783,Basle,J.-J. Thourneysen,Wargemont [marquis de],bk0000555
NA,Princesse (la) de Clèves; suivi de La Princesse de Montpensier,NA,Lyon,NA,"La Fayette, Marie-Madeleine Pioche de La Vergne",bk0000566
NA,Prix de l'union,1785,Neuchâtel,S. Fauche,NA,bk0000568
NA,"Scènes champêtres et autres ouvrages du même genre, par M. P***",1785,London; Paris,Desauges,"Perreau, Jean-André",bk0000593
NA,"Soirées amusantes, ou Recueil choisi de nouveaux contes moraux",1785,Amsterdam,NA,"Imbert, J.",bk0000595
NA,"Sopha (le), conte moral",NA,Agra,NA,"Crébillon, Claude Prosper Jolyot de",bk0000603
NA,"Sympathie (la), histoire morale",1767,Amsterdam,Zacharie,"Mercier, Louis-Sébastien",bk0000606
NA,"Sigevart, dédié aux âmes sensibles",1784,Basle,NA,"Miller, Johann Martin",bk0000608
NA,"Sethos, histoire, ou Vie tirée des monumens anecdotes de l'ancienne Égypte, traduite d'un manuscrit grec",1767,Paris,Desaint,"Terrasson, Jean",bk0000614
NA,"Triomphe (le) de la tendresse, ou Histoire de Victor et d'Ursule, par M. B*** ",1783,Hambourg; Paris,Guillot,NA,bk0000622
NA,"Télephe, en XII livres ",1785,London,NA,"Pechméja, Jean [de]",bk0000626
NA,"Voyage (le) d'hiver, trad. libre de l'allemand de M. Jacobi par M. Armandry ",1784,Hambourg,J. G. Virchaux,"Jacobi, Johann Georg",bk0000632
NA,Voyage de Spa à Bruxelles,1783,Bruxelles,NA,NA,bk0000633
NA,"Vie (la) de Marianne, ou Les avantures de Mme la comtesse de ***",1778,Amsterdam,Simon Sacarau & Moulas,"Marivaux, Pierre [de}",bk0000634
NA,"Vie, faiblesses et repentir d'une femme",1786,n.pl.,NA,NA,bk0000637
NA,"Vie (la) et les aventures de Charles Muller, allemand",1785,Cologne,Heritiers de P. Marteau,NA,bk0000638
NA,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,n.pl.,NA,"Berquin, Arnaud",bk0000664
NA,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,n.pl.,NA,"Fénelon, François de Salignac de La Mothe",bk0000664
NA,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,n.pl.,NA,"Gessner, Salomon",bk0000664
NA,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,n.pl.,NA,"La Fontaine, Jean de",bk0000664
NA,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,n.pl.,NA,"Marmontel, Jean-François",bk0000664
NA,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,n.pl.,NA,"Montesquieu, Charles Louis de Secondat",bk0000664
NA,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,n.pl.,NA,"Saint-Lambert, Jean-François [de]",bk0000664
NA,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,n.pl.,NA,"Voltaire, François Marie Arouet",bk0000664
NA,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,n.pl.,NA,"Le Monnier, Guillaume-Antoine [abbé]",bk0000664
NA,"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu",NA,n.pl.,NA,Garnier,bk0000664
NA,"Donquichote femelle, traduction libre de l'anglois",1773,Lyon,Libraires associés,"Lennox, Charlotte",bk0000718
NA,Usong: Eine morgenländische Geschichte ,NA,n.pl.,NA,"Haller, Albrecht [von]",bk0000741
NA,Sophiens Reise von Memel nach Sachsen,NA,n.pl.,NA,"Hermes, Johann Timotheus",bk0000778
NA,Die Regierung George des Sechsten: Aus dem Englischen,1776,Leipzig,NA,"Madden, Samuel",bk0000781
NA,Reisen zu den Tempeln der Christen und ihren Priestern,1776,Offenbach,NA,"Vollmoeller, Johann Georg",bk0000788
NA,"Nouvelles (les) d'Antoine-François Grazzini, dit le Lasca",1776,Berlin,NA,"Grazzini, Anton Francesco",bk0000844
NA,"Faux Ibrahim, conte arabe, et le Rêve impatientant, conte françois, suivis des Réformes de l'amour et précédés de quelques réflexions sur Montesquieu",1777,Paris,Delalain,"Dorat, Claude Joseph",bk0000858
NA,"Milord d'Ambi, histoire anglaise par Mme Beccary, auteur des Lettres de Lucie d'Olbery",1778,Paris,Gauguery,"Beccary, Madame",bk0000867
NA,"Lettres de mademoiselle de Boismiran, recueillies et publiées par Madame de ***",1777,Amsterdam; Paris,Moutard,Boisgiron [Mme de],bk0000869
NA,"Nouvelles lettres angloises, ou Histoire du chevalier Grandisson",NA,n.pl.,NA,"Richardson, Samuel",bk0000872
NA,Mémoires de Mad. la baronne de St. Lys,1776,Lausanne,Société Typographique de Lausanne,"Luchet, Jean-Pierre-Louis de La Roche du Marin [marquis de]",bk0000938
NA,"Voyage sentimental, par M. Sterne sous le nom d'Yorick",NA,n.pl.,NA,"Sterne, Laurence",bk0000941
NA,"Histoire de Mlle de Morsan, ou l'Heureuse petite vérole",1783,Lausanne,François Grasset,NA,bk0000966
NA,Bagatelle (la) du moment,1784,n.pl.,NA,NA,bk0000968
NA,"Princesse (la) infortunée, ou Histoire d'Auréli",1785,Neuchâtel,S. Fauche,NA,bk0000973
NA,"Lettres chinoises, ou Correspondance philosophique, historique, & critique, entre un Chinois voyageur & ses correspondans à la Chine, en Moscovie, en Perse & au Japon",NA,n.pl.,NA,"Argens, Jean-Baptiste de Boyer [marquis d']",bk0001014
NA,"Lettres cabalistiques, ou Correspondance philosophique, historique et critique entre deux cabalistes, divers esprits élémentaires et le seigneur Astaroth",1769,La Haye,P. Paupie,"Argens, Jean-Baptiste de Boyer [marquis d']",bk0001015
NA,"Thérèse philosophe, ou mémoires pour servir à l'histoire du P. Dirag et de Mlle Eradice",NA,n.pl.,NA,"Argens, Jean-Baptiste de Boyer [marquis d']",bk0001016
NA,"Thérèse philosophe, ou mémoires pour servir à l'histoire du P. Dirag et de Mlle Eradice",NA,n.pl.,NA,"Montigny, X. d'Arles [de]",bk0001016
NA,"Dona Elmira, ou la fidélité à l'épreuve ",NA,n.pl.,NA,"Arnaud, François-Thomas-Marie de Baculard [d']",bk0001017
NA,Nouvelles historiques,NA,n.pl.,NA,"Arnaud, François-Thomas-Marie de Baculard [d']",bk0001018
NA,Mémoires turcs par un auteur turc de toutes les académies musulmanes ,1777,Amsterdam,NA,"Aucour, Claude Godard [d']",bk0001024
NA,"Histoire d'Hypolite, comte de Duglas ",1756,Paris,Rollin,"Aulnoy, Marie Catherine Le Jumel de Barneville d'",bk0001027
NA,Force (la) de l'éducation,1762,Lausanne,Marc Chapuis,"Aunillon, Pierre-Charles-Fabiot",bk0001028
NA,"Venus dans le cloitre, ou La Religieuse en chemise",NA,n.pl.,NA,"Barrin, Jean",bk0001035
NA,"Venus dans le cloitre, ou La Religieuse en chemise",NA,n.pl.,NA,"Le Bretonnière, François de Chavigny [de]",bk0001035
NA,"Helviennes (les), ou lettres provinciales philosophiques ",NA,n.pl.,NA,"Barruel, Augustin",bk0001037
NA,"Danger (le) d'aimer un étranger, ou, Histoire de mylady Chester et d'un duc françois",1784,Geneva,Jean Samuel Cailler,Witart de Bézu,bk0001059
NA,Contes de Boccace,NA,n.pl.,NA,"Boccaccio, Giovanni",bk0001064
NA,Danger (le) d'une première faute: histoire angloise,1785,Bruxelles,NA,"Briel, J.-H.-D.",bk0001108
NA,Oeuvres de Miss Burney,1784,Geneva,Libraires associés; Paul Barde,"Burney d'Arblay, Frances",bk0001123
NA,Histoire amoureuse des Gaules,NA,n.pl.,NA,"Bussy-Rabutin, Roger [de]",bk0001124
NA,"Nouveau (le) Robinson, pour servir a l'amusement et a l'instruction des enfans",1783,Paris,NA,"Campe, Joachim Heinrich",bk0001128
NA,"Candide anglois, ou Avantures tragi-comiques d'Amb. Gwinett avant et dans ses voyages aux deux Indes",1771,Francfort; Leipsic,aux dépens de la Compagnie,"Castilhon, Jean-Louis",bk0001133
NA,Confidences (les) réciproques: ou anecdotes de la société de Madame la comtesse de B***,1779,London,NA,"Caylus, Anne Claude Philippe, comte de",bk0001136
NA,Confidences (les) réciproques: ou anecdotes de la société de Madame la comtesse de B***,1779,London,NA,"Crébillon, Claude Prosper Jolyot de",bk0001136
NA,Histoire de l'admirable Don Quichotte de la Manche,1781,Lyon,Amable Le Roy,"Cervantes Saavedra, Miguel de",bk0001138
NA,Lettres Neuchâteloises,1784,Amsterdam,NA,"Charrière, Isabelle [de]",bk0001139
NA,"Academie (l') des dames, ou les sept entretiens galants d'Alosia",NA,n.pl.,NA,"Chorier, Nicolas",bk0001149
NA,"Mari sentimental, ou le Mariage comme il y en a quelques-uns. Lettres d'un homme du pays de Vaud, écrites en 1783",NA,n.pl.,NA,"Constant de Rebecque, Samuel [de]",bk0001159
NA,"Hazard (le) du coin du feu, dialogue moral",1779,n.pl.,NA,"Crébillon, Claude Prosper Jolyot de",bk0001165
NA,Lettres de la duchesse de *** au duc de ***,1779,Maestricht,Dufour,"Crébillon, Claude Prosper Jolyot de",bk0001166
NA,Lettres de la Marquise de M... au Comte de R,1779,Maestricht,J.-E. Dufour et P. Roux,"Crébillon, Claude Prosper Jolyot de",bk0001167
NA,Amours (les) de Zeokinizul roi des Kofirans. Ouvrage traduit de l'arabe du voyageur Krinelbol,1779,Constantinople,NA,"Crébillon, Claude Prosper Jolyot de",bk0001169
NA,"Nouvelles (les) de Marguerite, reine de Navarre / Heptameron françois",1780,Berne,Béat Louis Walthard; Société Typographique de Berne,"Angoulême, Marguerite [d']",bk0001175
NA,Zélie dans le désert,1787,n.pl.,NA,"Daubenton, Marguerite",bk0001176
NA,"Corps d'extraits de romans de chevalerie, par M. le Cte de Tressan",1782,Paris,Pissot père et fils,"Tressan, Louis-Élisabeth de La Vergne [comte de]",bk0001178
NA,"Amours de Théagènes et Chariclée, histoire éthiopique",1743,Paris,Coustelier,"d'Emèse, Héliodore",bk0001185
NA,[Contes de Dorat],NA,n.pl.,NA,"Dorat, Claude Joseph",bk0001197
NA,"Sacrifices (les) de l'amour, ou Lettres de la Vicomtesse de Senanges, et du chevalier de Versenai",NA,n.pl.,NA,"Dorat, Claude Joseph",bk0001198
NA,"Malheurs (les) de l'inconstance, ou Lettres de la marquise de Syrcé et du comte de Mirbelle",1782,Rouen,Machuel et Racine,"Dorat, Claude Joseph",bk0001200
NA,"Imirce, ou la Fille de la nature",1776,London,NA,"Du Laurens, Henri-Joseph",bk0001206
NA,Oeuvres de Fielding ,1781,Geneva,"Nouffer, de Rodon & cie","Fielding, Henry",bk0001232
NA,Amélie Booth: histoire angloise,1782,Geneva,"Nouffer, de Rodon & cie","Fielding, Henry",bk0001233
NA,Avantures de Joseph Andrews,1782,Geneva,"Nouffer, de Rodon & cie","Fielding, Henry",bk0001234
NA,"Tom Jones, ou l'enfant trouvé ",1782,Geneva,"Nouffer, de Rodon & cie","Fielding, Henry",bk0001235
NA,Jonathan Wild le Grand,1782,Geneva,"Nouffer, de Rodon & cie","Fielding, Henry",bk0001236
NA,"Julien l'Apostat, ou voyage dans l'autre monde",1782,Geneva,"Nouffer, de Rodon & cie","Fielding, Henry",bk0001237
NA,"Orpheline (l') angloise, ou Histoire de Charlotte Summers ",NA,n.pl.,NA,"Fielding, Sarah",bk0001238
NA,Vie (la) de David Simple,1782,Geneva,"Nouffer, de Rodon & cie","Fielding, Sarah",bk0001239
NA,"Nouveau (le) Werther, imité de l'allemand",1786,Verrières,J. Witel,"Fleuriot, Jean-Marie-Jérôme",bk0001243
NA,Six (les) nouvelles de M. de Florian,1785,Lausanne,J. P. Heubach,"Florian, Jean-Pierre Claris [de]",bk0001246
NA,Numa Pompilius,NA,n.pl.,NA,"Florian, Jean-Pierre Claris [de]",bk0001247
NA,Contes et nouvelles en vers de M. de la Fontaine,NA,n.pl.,NA,"La Fontaine, Jean de",bk0001250
NA,Oeuvres de la Fontaine,1744,Amsterdam,NA,"La Fontaine, Jean de",bk0001251
NA,"Putain (la) errante, ou Entretiens de Magdelon et de Julie",NA,n.pl.,NA,"Aretino, Pietro",bk0001262
NA,"Edelzinde, fille d'Amalazonte, reine des Goths",NA,n.pl.,NA,"Fresnais, Joseph Pierre",bk0001263
NA,"Histoire de mademoiselle Cronel, dite Frétillon actrice de la Comédie de Rouen, écrite par elle-même ",1780,La Haye,aux dépens de la Compagnie,"Caylus, Anne Claude Philippe, comte de",bk0001267
NA,"Histoire de mademoiselle Cronel, dite Frétillon actrice de la Comédie de Rouen, écrite par elle-même ",1780,La Haye,aux dépens de la Compagnie,"Gaillard, Pierre-Alexandre",bk0001267
NA,"Histoire de mademoiselle Cronel, dite Frétillon actrice de la Comédie de Rouen, écrite par elle-même ",1780,La Haye,aux dépens de la Compagnie,"Tubières de Grimoard de Pestels de Levy, Anne-Claude-Philippe",bk0001267
NA,"Adèle et Théodore ou Lettres sur l'éducation, contenant tous les principes relatifs aux trois différens plans d'éducation des princes, des jeunes personnes, & des hommes  ",NA,n.pl.,NA,"Genlis, Stéphanie Félicité [comtesse de]",bk0001274
NA,"Veillées (les) du château, ou Cours de morale à l'usage des enfants ",1784,n.pl.,NA,"Genlis, Stéphanie Félicité [comtesse de]",bk0001281
NA,"Comte (le) de Valmont, ou les Égaremens de la raison, lettres recueillies et publiées par M. ",1784,Paris,Moutard,"Gérard, Philippe Louis",bk0001282
NA,Thémidore,NA,n.pl.,NA,"Godard d'Aucour, Claude",bk0001285
NA,Leiden (die) des jungen Werthers,NA,n.pl.,NA,"Goethe, Johann Wolfgang [von]",bk0001286
NA,"Ministre (le) de Wakefield, histoire supposée écrite par lui-même ",NA,n.pl.,NA,"Goldsmith, Oliver",bk0001287
NA,Journées (les) amusantes,1776,Amsterdam,NA,"Gomez, Madeleine-Angélique Poisson Gabriel [de]",bk0001288
NA,Nouveau voyage sentimental,NA,n.pl.,NA,"Gorjy, Jean-Claude",bk0001289
NA,"Espion (l') chinois, ou l'envoyé secret de la cour de Pékin pour examiner l'Etat présent de l'Europe",1783,Cologne,NA,"Goudar, Ange",bk0001295
NA,"Isle (l') inconnue, ou Mémoires du chevalier Des Gastines",1784,Paris,Moutard,"Grivel, Guillaume",bk0001301
NA,"Usong, histoire orientale, par le Bon de Haller... Traduit de l'allemand par M. S. de C",1772,Lausanne,François Grasset,"Haller, Albrecht [von]",bk0001324
NA,"Usong, histoire orientale, par le Bon de Haller",1772,Francfort,NA,"Haller, Albrecht [von]",bk0001325
NA,Village (le) de Munster. Nouvelle. Traduction de l'anglois ,1782,Paris; Rotterdam,Bennett et Hake; Vve Duchesne,"Hamilton, Mary",bk0001330
NA,Etourdi (l'),1784,Bruxelles,NA,"Andréa de Nerciat, André-Robert",bk0001335
NA,"Amans (les) vertueux, ou Lettres d'une jeune dame écrites de la campagne à son amie de Londres",1774,Lausanne,Société Typographique de Lausanne,Hélaine [abbé],bk0001338
NA,"Czarewitz (le) Chlore conte moral, de main impériale et de maîtresse  ",1782,Berlin; Lausanne,F. Nicolaï; François Grasset & comp.,"Catherine II, Empress of Russia",bk0001369
NA,"Egaremens (les) de l'amour, ou Lettres de Faneli et de Milfort",1777,Hollande,NA,"Imbert, Barthélemy",bk0001373
NA,"Guerrier (le) philosophe, ou mémoires de Mr le duc de ***",NA,n.pl.,NA,"Jourdan, Jean-Baptiste",bk0001377
NA,"Mariane, ou, La nouvelle Pamela: histoire véritable",1780,Leiden,Freres Murray,"Kimber, Edward",bk0001379
NA,"Angola, histoire indienne; ouvrage sans vrai-semblance",1785,Agra,NA,"Rochette de La Morlière, Charles-Jacques-Louis-Auguste",bk0001391
NA,"Laideur (la) aimable, et les dangers de la beaute",NA,n.pl.,NA,"La Place, Pierre Antoine de",bk0001393
NA,[Bibliothèque ou Choix des meilleurs romans anglois],NA,n.pl.,NA,"Fielding, Henry",bk0001396
NA,Cent (les) nouvelles nouvelles,NA,n.pl.,NA,"La Sale, Antoine [de]",bk0001400
NA,Cent (les) nouvelles nouvelles,NA,n.pl.,NA,"Pot, Philippe",bk0001400
NA,Mémoires de Versorand,1777,Maestricht,NA,"La Solle, Henri-François [de]",bk0001401
NA,"Diable (le) hermite, ou Avantures d'Astaroth bani des enfers",1741,Amsterdam,NA,"Lambert de Saumery, Pierre",bk0001407
NA,"Fille (la) de joye, ou Mémoires de Miss Fanny",NA,n.pl.,NA,"Cleland, John",bk0001409
NA,Lettres de deux amans habitans de Lyon,1783,London; Paris,Desenne,"Léonard, Nicolas Germain",bk0001434
