ID,full_book_title,author_name,stated_publication_years,stated_publication_places,book_code
NA,Entretiens d'une âme pénitente avec son créateur,"Le Bret, Alexis-Jean",,,nbk0017913
NA,Entretiens d'une âme pénitente avec son créateur,"Le Bret, Alexis-Jean",,,nbk0017914
NA,Eloge du Beau Sexe,NA,,,nbk0017915
NA,Vie de Marianne,"Marivaux, Pierre [de}",,,nbk0017916
NA,Recueil d'enigmes,NA,,,nbk0017917
NA,Voyage de Pococke,"Pococke, Richard",,n.pl.,nbk0017918
NA,[Demahis],NA,,,nbk0017919
NA,Embellissement de la ville de Nancy,NA,,,nbk0017920
NA,Vie des Saints pour tous les jours de l'année,Mésanguy,,,nbk0017922
NA,Essais sur les révolutions de la musique en France,"Marmontel, Jean-François",1777,Paris,nbk0017923
NA,[Mémoires Secrets],NA,,,nbk0017924
NA,Spectateur (le),"Addison, Joseph",,,nbk0017925
NA,Spectateur (le),"Steele, Richard",,,nbk0017925
NA,"Dunciade (la), Poeme","Palissot de Montenoy, Charles",,,nbk0017926
NA,Mémoires d'Euphémie,"Arnaud, François-Thomas-Marie de Baculard [d']",,,nbk0017927
NA,Tableau du globe terrestre,NA,,,nbk0017928
NA,Collet [unidentified work],NA,,,nbk0017929
NA,Tom Jones,"Fielding, Henry",,,nbk0017930
NA,Lettres d'une péruvienne,"Graffigny, Françoise d'Issembourg d'Happoncourt ",,,nbk0017931
NA,Peinture (la): Poeme,NA,,,nbk0017932
NA,Métamorphoses d'Ovide,Ovide,,,nbk0017933
NA,Mémoires du chevalier d'Erban,Ganifey,1755,Londres; Paris,nbk0017934
NA,Ricahrdet,"Forteguerri,Niccolò",,,nbk0017935
NA,"Observations sur la Physique, sur l'Histoire Naturelle et sur les Arts","Rozier, François",,,nbk0017936
NA,Vie de l'Empereur Antonin,NA,,,nbk0017937
NA,Mendiant (le) boiteux,"Castilhon, Jean-Louis",,,nbk0017938
NA,"Magasin recreatif, ou, Recueil choisi de bons mots",NA,,,nbk0017939
NA,On ne s'y attendait pas,"Boissy, Louis [de]",,,nbk0017940
NA,Modes françoises,NA,,,nbk0017941
NA,Nouvelle (la) Clarisse,"Le Prince de Beaumont, Marie",,,nbk0017942
NA,Voltaire [unidentified work],Voltaire,,,nbk0017943
NA,Observations sur le théatre,"Chevrier, François-Antoine",,,nbk0017944
NA,Guide des maladies,NA,,,nbk0017945
NA,Histoire universelle,"Voltaire, François Marie Arouet",,,nbk0017946
NA,Fables allemandes,NA,,,nbk0017947
NA,"Fables, contes et épîtres","Le Monnier, Guillaume-Antoine",1773,Paris,nbk0017948
NA,"Fables, contes et épîtres","Le Monnier, Guillaume-Antoine",1773,Paris,nbk0017949
NA,Histoire du coeur,"Milly, Mademoiselle de",,,nbk0017950
NA,Lettres de Sophie et du Chevalier de ...,"Desfontaines, François Georges",,Londres,nbk0017951
NA,Lettres d'une jeune veuve,"Belvo, marquise de",,,nbk0017952
NA,Luxe (le): poeme,NA,,,nbk0017953
NA,Iliade (l'): traduction nouvelle,Homer,1776,Paris,nbk0017954
NA,Songes philosophiques,"Mercier, Louis-Sébastien",1768,Londres; Paris,nbk0017955
NA,Satyres (les) de Perse avec des notes,"Flaccus, Aulus Persius",,,nbk0017956
NA,Temple (le) de Gnide,"Montesquieu, Charles Louis de Secondat",,,nbk0017957
NA,Odes d'Horace,"Horatius Flaccus, Quintus",,,nbk0017958
NA,Oeuvres du Chevalier de Bouflers,"Boufflers, Stanislas-Jean [de]",,n.pl.,nbk0017959
NA,suites (les) d'un moment d'erreur,Boisgiron [Mme de],1775,Amsterdam; Paris,nbk0017960
NA,Narcisse dans l'isles de Venus: poëme en quatre chants,NA,,Paris,nbk0017961
NA,Poesies de Léonard,NA,,,nbk0017962
NA,"Origine des premieres sociétés, des peuples, des sciences, des arts et des idiomes anciens et modernes","Poinsinet de Sivry, Louis",1770,Amsterdam; Paris,nbk0017963
NA,Temple (le) de Gnide mis en vers,"Montesquieu, Charles Louis de Secondat",1773,Paris,nbk0017964
NA,Poesies d'un turc,NA,,,nbk0017965
NA,"Trapue, reine des Topinamboux, ou la maitresse femme","Jullien, Jean-Auguste",,,nbk0017966
NA,Souper (le),NA,,,nbk0017967
NA,Tobie,NA,1773,Paris,nbk0017968
NA,"Oraison fune?bre de tre?s-haut et tre?s-puissant seigneur Louis Nicolas Victor de Fe?lix, comte du Nuy, mare?chal de France, chevalier des Ordres du Roi","Beauvais, Jean-Baptiste-Charles-Marie [de]",1773,Paris,nbk0017969
NA,"The?atre du prince Clen?erzow, russe","Carmontelle, Louis Carrogis [de]",1771,Paris,nbk0017970
NA,Mort (la) d'Abel,NA,,,nbk0017971
NA,Lettres juives et cabalistiques,NA,,,nbk0017972
NA,Entretiens philosophiques,NA,,,nbk0017973
NA,"Ombre (l') Errante, re?ve historique, qui embrasse tout ce qui s'est passe? d'inte?ressant depuis Pharamond jusqu'a? Louis XVI",NA,1777,Dans L'Athmosphere de l'imprimerie des Génies,nbk0017974
NA,Panégyrique de Trajan,Plinius Caecilius Secundus,,,nbk0017975
NA,Médecin (le) interprete de la nature,"Klein, Ludwig Gottfried",1775,Paris,nbk0017976
NA,"Honnête (l') criminel, drame En cinq Actes et en vers","Fenouillot de Falbaire de Quingey, Charles-Georges",,,nbk0017977
NA,Homme (l') sensible,NA,,,nbk0017978
NA,Arsacidarum imperium : sive regum Parthorum historia,"Foy-Vaillant, Jean",,,nbk0017979
NA,Histoire des navigations aux Terres Australes: Contenant ce que l'on sçait des moeurs et des productions des Contrées découvertes jusqu'à ce jour et où il est traité de l'utilité d'y faire de plus amples découvertes et des moyens d'y former un établissement,"Brosses, Charles de",,Paris,nbk0017980
NA,"Memoires secrets de la république des lettres, ou le Théâtre de la vérité","Argens, Jean-Baptiste de Boyer [marquis d']",,,nbk0017981
NA,Harduini Opera Varia,"Hardouin, Jean",,,nbk0017982
NA,[Pufendorf],"Pufendorf, Samuel [von]",,,nbk0017983
NA,Plaidoyers  et Oeuvres diverses de Patru,"Patru, Olivier",,,nbk0017984
NA,Concordantiae Graecae,"Trommius, Abraham",,,nbk0017985
NA,Thresor des antiquitez de la couronne de France,"Montfaucon, Bernard de",1745,La Haye,nbk0017986
NA,Histoire de la navigation,"Locke, John",,,nbk0017987
NA,Polychrographie (la),"Expilly, Jean-Joseph",1756,Avignon,nbk0017988
NA,Nouveau Testament de Berruyer,"Berruyer, Isaac Joseph",,,nbk0017989
NA,"Philosophie (la) du bon sens, ou Re?flexions philosophiques sur l'incertitude des connoissances humaines","Argens, Jean-Baptiste de Boyer [marquis d']",,,nbk0017990
NA,Fables et contes de la Fontaine,NA,,,nbk0017991
NA,Dictionnaire de Legislation,NA,,,nbk0017992
NA,Critique du siècle,"Argens, Jean-Baptiste de Boyer [marquis d']",,n.pl.,nbk0017993
NA,Histoire des dernières Révolutions d'Angleterre,"Burnet, Gilbert",,,nbk0017994
NA,[Real],NA,,,nbk0017995
NA,Homelies sur les evangiles de tous les dimanches de l'année,"Monmorel, Charles le Bourg de",,,nbk0017996
NA,[Calmet],NA,,,nbk0017997
NA,[Calmet],NA,,,nbk0017998
NA,"Dictionnaire economique, contenant divers moyens d'augmenter son bien, et de conserver sa sante?","Chomel, Noel",,,nbk0017999
NA,Remarques sur Racine,NA,,,nbk0018000
NA,Histoire de Bretagne,NA,,,nbk0018001
NA,Montfaucon [unidentified work],NA,,,nbk0018002
NA,Antiquité (l') expliquée et representée en figures,"Montfaucon, Bernard de",,,nbk0018003
NA,Herbarium Amboinense [figures],"Rumpf, Georg Eberhard",,,nbk0018004
NA,Ceremonies religieuses,NA,,,nbk0018005
NA,[Antiquitato Italio],NA,,,nbk0018006
NA,Regne (le) animal divisé en IX classes;,"Brisson, Mathurin-Jacques",,Paris,nbk0018007
NA,Nouveau Testament,[Bible],,,nbk0018008
NA,Histoire du peuple de Dieu,"Berruyer, Isaac Joseph",,,nbk0018009
NA,Coutumier de Vermondois,NA,,,nbk0018010
NA,[Pieces de Litterature],NA,,,nbk0018011
NA,Figures de Moliere,"Molière, Jean-Baptiste Poquelin",,,nbk0018012
NA,Mémoires de Bretagne,NA,,,nbk0018013
NA,Bible de Calmet,[Bible],,,nbk0018014
NA,Saint Augustin [unidentified work],NA,,,nbk0018015
NA,[Preuves],NA,,,nbk0018016
NA,Hume [unidentified work],"Hume, David",,,nbk0018017
NA,Des Tropes ou Des diférens sens dans lesquels on peut prendre un même mot dans une me?me langue,"Du Marsais, César Chesneau",,,nbk0018018
NA,Supplément au peuple de Dieu,"Berruyer, Isaac Joseph",,,nbk0018019
NA,Délices de la France [figures],"Alquié, François-Savigné d'",,,nbk0018020
NA,[Topographie],NA,,,nbk0018021
NA,Familia Romano [Planches],NA,,,nbk0018022
NA,Tragédies de Sophocle,Sophocle,,,nbk0018023
NA,Tragédies de Sophocle,Sophocle,,,nbk0018024
NA,Histoire de Bretagne,NA,,,nbk0018025
NA,[Coference de Damour],NA,,,nbk0018026
NA,Lettres aux academiciens du royaume et a? tous les Franc?ais sensés,NA,,,nbk0018027
NA,noces (les) d'un fils de roi ou le gouverneur,"Fontaine-Malherbe, Jean",,,nbk0018028
NA,"Lacrymanie (la): ou, manie des drames","Cubières-Palmézeaux, Michel [de]",,,nbk0018029
NA,etrennes (les) de l'amour,"Cavailha, Jean-François",1769,Paris,nbk0018030
NA,Olinde,NA,,,nbk0018031
NA,Eloge de Jean-Jacques Rousseau,"Delacroix, Jacques-Vincent",1778,Amsterdam; Paris,nbk0018032
NA,Lettre du lord Velford a Milord Dilton son oncle,NA,,,nbk0018033
NA,Eloge de Henri IV,NA,,,nbk0018034
NA,Lettre de Don Carlos à Elisabeth de France,NA,,,nbk0018035
NA,Roméo et Juliette,"Shakespeare, William",,,nbk0018036
NA,Lettre de Dulis à son ami,"Mercier, Louis-Sébastien",,,nbk0018037
NA,Aveugle (l') de Palmyre,"Desfontaines, François Georges",,,nbk0018038
NA,Opuscules,"Parny, Évariste Désiré de Forges [vicomte de]",,,nbk0018039
NA,"Argillan, ou le Fanatisme des croisades","Fontaine-Malherbe, Jean",1769,Amsterdam; Paris,nbk0018040
NA,Commentaire sur les loix anglaises,"Blackstone, William",,,nbk0018041
NA,Mariage (le) clandestin,"Garrick, David",1768,Paris,nbk0018042
NA,"bergere (la) des alpes: pastorales en 3 actes, et en vers, mêlée de chant","Marmontel, Jean-François",,,nbk0018043
NA,Voyage metallurgique,"Jars, Antoine-Gabriel",,n.pl.,nbk0018044
NA,Odyssée d'Homere,Homer,,,nbk0018045
NA,Avis au peuple sur les hernies ou descentes,Foujols,1781,Paris,nbk0018046
NA,[Clarisse],NA,,,nbk0018047
NA,Epitres de Robé,NA,,,nbk0018048
NA,ordonnances crimineles,NA,,,nbk0018049
NA,Olinde et Sophronie,"Mercier, Louis-Sébastien",1771,Paris,nbk0018050
NA,Piété (la) filiale,NA,,,nbk0018051
NA,Memoires de Guettard,"Guettard, Jean-Etienne",,,nbk0018052
NA,Dictionnaire des Medailles,NA,,,nbk0018053
NA,Traite du pouvoir des évêques,"Figueiredo, Antonio Pereira",1772,,nbk0018054
NA,Fiefs de Bilcoque,NA,,,nbk0018055
NA,Secretaire (le) du Parnasse,NA,,,nbk0018056
NA,Freron [unidentified title],"Fréron, Élie-Catherine",,,nbk0018057
NA,Vie du Dante avec une notice de?taille?e de ses ouvrages,"Chabanon, Michel Paul Guy [de]",1773,Amsterdam; Paris,nbk0018058
NA,Regnier [unidentified work],NA,,,nbk0018059
NA,Segrais [unindentified work],NA,,,nbk0018060
NA,La Fontaine [unindentified work],NA,,,nbk0018061
NA,Barron [unidentified work],NA,,,nbk0018062
NA,Campistron [unidentified work],NA,,,nbk0018063
NA,Champmélé [unidentified work],NA,,,nbk0018064
NA,Père Poisson [unidentified work],NA,,,nbk0018065
NA,Pradon [unidentified work],NA,,,nbk0018066
NA,Dancourt [unidentified work],NA,,,nbk0018067
NA,Quilnault [unidentified work],NA,,,nbk0018068
NA,Boursault [unidentified work],NA,,,nbk0018069
NA,Thuillerie [unidentified work],NA,,,nbk0018070
NA,La Font [unidentified work],NA,,,nbk0018071
NA,Hauteroche [unidentified work],NA,,,nbk0018072
NA,"Traité du vrai merite de l'homme, considere dans tous les ages & dans toutes les conditions","Le Maître de Claville, Charles-François-Nicolas",,n.pl.,nbk0018073
NA,"Histoire du Traite de Westphalie ou Des negociations qui se firent a Munster et a Osnabrug, pour etablir la Paix entre toutes les Puissances de l'Europe","Bougeant, Guillaume-Hyacinthe",,,nbk0018074
NA,Jean-Baptiste Rousseau [unidentified work],"Rousseau, Jean-Baptiste",,,nbk0018075
NA,Lettres de Madame de Sevigné,"Sévigné, Marie de Rabutin-Chantal",,,nbk0018076
NA,Recueil de Romances historiques,"Lusse, Charles de",1767-1774,Paris,nbk0018077
NA,Bibliothèque Lorraine,"Calmet, Augustin",1751,Nancy,nbk0018078
NA,Histoire politique du gouvernement franc?ois,"Götzmann, Louis-Valentin de",1777,Paris,nbk0018079
NA,Aristotelis Opera omnia graece et latine,Aristotle,,,nbk0018080
NA,"Code des prises : ou, Recueil des réglemens concernant celles faites sur les ennemis de l'Etat pendant la guerre",NA,1757,Paris,nbk0018081
NA,Traité des peines de seconde noces,NA,,,nbk0018082
NA,Milton [unidentified titles],"Milton, John",,,nbk0018083
NA,Sueciæ Regni Leges provinciales,"Loccenius, Johannes",,,nbk0018084
NA,"Bohemienne (la), pièce en deux actes et en vers","Favart, Charles-Simon",,,nbk0018085
NA,Graces (le) [?],NA,,,nbk0018086
NA,"Bibliotheque Bleue (la), entierement refondue et considérablement augmentée","Castillon, Jean",1775-1783,Paris,nbk0018087
NA,"Vertu Éprouve?e (la),  Ou Les Aventures De Lieb-Rose: Histoire Scythe",NA,1771,Paris,nbk0018088
NA,Mercure de Suede,NA,,,nbk0018089
NA,Histoire de Florence,NA,,,nbk0018090
NA,Conversion du pecheur,NA,,,nbk0018091
NA,Histoire des maladies de S. [Saint] Domingue,"Pouppe-Desportes, Jean Baptiste René",1770,Paris,nbk0018092
NA,"Re?volutions d'Italie, traduites de l'italien de M. Denina par M. l'abbe? Jardin","Denina, Carlo",1771-1775,Paris,nbk0018093
NA,"Sermons sur l'Avent, le Caresme et les principales festes de l'année","Jard, François",1768,Paris,nbk0018094
NA,[Loix civiles],NA,,,nbk0018095
NA,Graces (le) [?],NA,,,nbk0018096
NA,"Manuel du jeune chirurgien contenant toutes les vérités anatomiques, physiologiques et pratiques dont la connoissance constitue le véritable chirurgien et un précis de pharmacie chirurgicale, avec quelques formules... et les doses","Nicolas, Jean",1771,Paris,nbk0018097
NA,"Memoires pour servir a l'Histoire ecclesiastique des six premiers siecles, justifiez par les citations des auteurs originaux","Tillemont, Louis-Sébastien Le Nain de",1732,Venise,nbk0018098
NA,"Dictionnaire ge?ographique, historique et politique des Gaules et de la France","Expilly, Jean-Joseph",,,nbk0018099
NA,"Dictionnaire ge?ographique, historique et politique des Gaules et de la France","Expilly, Jean-Joseph",,,nbk0018100
NA,Metaphisique de Puru [?],NA,,,nbk0018101
NA,Instructions sur les conventions,NA,,,nbk0018102
NA,Traité de la communauté entre mari et femme,"Le Brun, Denis",,Paris,nbk0018103
NA,Recherches (les) de la France,"Pasquier, Etienne",,,nbk0018104
NA,"Nouvelle Bibliotheque de campagne, ou choix d'episodes interessants",NA,1769-1773,Amsterdam; Paris,nbk0018105
NA,Vie de Marianne,"Marivaux, Pierre [de}",,,nbk0018106
NA,Tobie: poeme en quatre chants,"Le Clerc, Louis-Claude",1773,Paris,nbk0018107
NA,Histoire d'Italie,NA,,,nbk0018108
NA,Lettres philosophiques,NA,,,nbk0018109
NA,Manuel des pasteurs par M. l'abbé Dinouart,"Dinouart, Joseph-Antoine-Toussaint",,,nbk0018110
NA,Voyage de Pococke,"Pococke, Richard",,n.pl.,nbk0018111
NA,Voyage de Pococke,"Pococke, Richard",,n.pl.,nbk0018112
NA,"Lettres edifiantes, ecrites des missions étrangeres par quelques missionnaires de la compagnie de Jesus",NA,,,nbk0018113
NA,Etat de l'Eglise de Rome,NA,,,nbk0018114
NA,Oeuvres de Voltaire,"Voltaire, François Marie Arouet",,,nbk0018115
NA,[Nettement],NA,,,nbk0018116
NA,[Lettres de Crebillon],"Crébillon, Claude Prosper Jolyot de",,,nbk0018117
NA,"Journal du voyage de Michel de Montaigne en Italie, par la Suisse & l'Allemagne en 1580 & 1581","Montaigne, Michel Eyquem",,,nbk0018118
NA,Histoire naturelle et civile de la Californie,"Venegas, Miguel",1766-1767,Paris,nbk0018119
NA,Calendrier des loix de la France,NA,1762-1767,Paris,nbk0018120
NA,Buffon [unidentified work],"Buffon, Georges-Louis Leclerc [comte de]",,,nbk0018121
NA,Etat militaire de France,"Roussel, René Louis [de]",,n.pl.,nbk0018122
NA,Barlaei poemata,"Barlaeus, Caspar",,,nbk0018123
NA,Epoque de l'histoire ancienne [figures],NA,,,nbk0018124
NA,Enfants trouvés [figures],NA,,,nbk0018125
NA,"Mille et un quart d'heure, contes tartares","Gueullette, Thomas Simon",,,nbk0018126
NA,"Mille et un quart d'heure, contes tartares","Gueullette, Thomas Simon",,,nbk0018127
NA,Nuits (les) d'Young,"Young, Edward",1769-1770,Paris,nbk0018128
NA,[Memoires de pontis],"Pontis, Louis de",,,nbk0018129
NA,Maître (le) italien,"Veneroni, Jean Vigneron",,,nbk0018130
NA,"Bibliothe?ques franc?oises (les) de La Croix du Maine et de Du Verdier, sieur de Vauprivas","La Croix du Maine, François Grudé",,,nbk0018131
NA,Histoire d'Angleterre,NA,,,nbk0018132
NA,"Honneur (l') françois, ou histoire des vertus et des exploits de notre nation, depuis l'établissement de la monarchie jusqu'à nos jours","Sacy, Claude-Louis-Michel [de]",,,nbk0018133
NA,Dictionnaire universel historique et critique des moeurs,NA,1772,Paris,nbk0018134
NA,Dictionnaire des fontaines,NA,,,nbk0018135
NA,Bible de Vitré,[Bible],,Paris,nbk0018136
NA,Us et coutumes de la mer,"Valin, René-Josué",,,nbk0018137
NA,Bibliotheque de la Croix du Maine,NA,,,nbk0018138
NA,Essai sur la tragedie,"Delisle de Sales, Jean-Baptiste-Claude Izoard",1772,,nbk0018139
NA,Histoire Romaine de Tite Live,Tite-Live,,,nbk0018140
NA,Imitation de Jesus-Christ,Thomas à Kempis,,,nbk0018141
NA,Tale (A) of a tub,Jonathan Swift,,,nbk0018142
NA,Histoire de France de Velly,"Velly, Paul-François",,,nbk0018144
NA,"Origine des premieres sociétés, des peuples, des sciences, des arts et des idiomes anciens et modernes","Poinsinet de Sivry, Louis",,Amsterdam; Paris,nbk0018145
NA,Theatre russe,NA,,,nbk0018146
NA,Publii Virgilii Maronis opera,Publius Vergilius Maro,,,nbk0018147
NA,Croiset [unidentified works],"Croiset, Jean",,,nbk0018148
NA,Principes et usages concernant les dixmes,"Jouy, Louis-François de",,Paris,nbk0018149
NA,Feuille A Siecle de Henry quatre,NA,,,nbk0018150
NA,"Voyageur (le) françois, ou La connoissance de l'ancien et du nouveau monde","Domairon, Louis",,n.pl.,nbk0018151
NA,"Voyageur (le) françois, ou La connoissance de l'ancien et du nouveau monde","Fontenai, L. A. Bonafous [abbé de]",,n.pl.,nbk0018151
NA,"Voyageur (le) françois, ou La connoissance de l'ancien et du nouveau monde","La Porte, Joseph [de]",,n.pl.,nbk0018151
NA,Avantages du mariage : et combien il est nécessaire & salutaire aux prêtres & aux évêques de ce tems-ci d'épouser une fille chrétienne,"Desforges, Pierre",,Bruxelles,nbk0018152
NA,Iliade (l'): traduction nouvelle,Homer,1776,Paris,nbk0018153
NA,Arrêts et règlements notables du parlement de Paris,"La Combe, Guy Du Rousseaud",1743,Paris,nbk0018154
NA,Eleve de la raison et de la religion,NA,1773,,nbk0018155
NA,"Histoire des Perruques, où l'on fait voir leur origine, leur usage, leur forme, l'abus et l'irregularité de celles des Ecclésiastiques","Thiers, Jean-Baptiste",,,nbk0018156
NA,Grandeurs des Romains,NA,,,nbk0018157
NA,Massillon [unidentified work],"Massillon, Jean-Baptiste",,,nbk0018158
NA,Imitation,NA,,,nbk0018159
NA,"Dissertation sur les vacances des benefices par devolut : sur celles par mort, & leur difference sur la possession & l'intrusion","Le Sure, Jean",1737,Paris,nbk0018160
NA,"Institutes feodales, ou Manuel des fiefs et censives, et droits en dependans","Guyot, Guillaume-Germain",1753,Paris,nbk0018161
NA,Jerusalem delivrée,"Tasso, Torquato",,,nbk0018162
NA,Malheurs (les) de l'amour,NA,,,nbk0018163
NA,Code de la raison,"Ansquer de Ponçol, Henri",1778,Paris,nbk0018164
NA,Lettres de Pline,Pliny the Younger,,,nbk0018165
NA,Office de la vierge latin et francois,NA,,,nbk0018166
NA,"Nova et methodica juris civilis tractatio,","Ferrière, Claude Joseph d'",,,nbk0018167
NA,Ordonnance du Louvre,NA,,,nbk0018168
NA,Le Jardinier solitaire,"Gentil, François",,,nbk0018169
NA,Segrais [unindentified work],NA,,,nbk0018170
NA,Esprit de Marivaux,NA,,,nbk0018171
NA,Ingénieur (l') françois,"Naudin, Jean-Baptiste",,,nbk0018172
NA,Elemens de la guerre,NA,,,nbk0018173
NA,Panégyrique de Trajan,Plinius Caecilius Secundus,,,nbk0018174
NA,Ordonnance du Louvre [volume des tables],NA,,,nbk0018175
NA,Explications des Ordonnances,"Boutaric, François de",,,nbk0018176
NA,Nouvelles ordonnances de la marechaussée,NA,,,nbk0018177
NA,Odyssée d'Homere,Homer,,,nbk0018178
NA,Oeuvres de Mongrif,NA,,,nbk0018179
NA,Ordonnance de la ville,NA,,,nbk0018180
NA,Privileges d'Angers,NA,,,nbk0018181
NA,Arrêts de Maynard,"Maynard, Claude",,Toulouse,nbk0018182
NA,Histoire (l') de france par demande et réponse,"Castre d'Auvigny, Jean du",,,nbk0018183
NA,Manuel alimentaire des plantes,"Buc'hoz, Pierre-Joseph",1771,Paris,nbk0018184
NA,Reformation des Eaux et forets,NA,,,nbk0018185
NA,Traite de la jauge,NA,,,nbk0018186
NA,Traité de la connoissance des droits et des domaines du Roy et de ceux des seigneurs particuliers qui relèvent médiatement ou immédiatement de Sa Majesté,Berthelot du Ferrier,,,nbk0018187
NA,Traité des scelles,NA,,,nbk0018188
NA,Armorial general de France,"Hozier, Louis-Pierre d'",,,nbk0018189
NA,Oeuvres dramatiques de M. Mercier,"Mercier, Louis-Sébastien",,,nbk0018190
NA,[Théatre de Diderot],"Diderot, Denis",,,nbk0018191
NA,Theatre de Danchet,"Danchet, Antoine",,,nbk0018192
NA,Traité de Phisiologie,NA,,,nbk0018193
NA,Songes philosophiques,NA,,,nbk0018194
NA,Exercices spirituels pour les confre?res et soeurs de la confrerie du tre?s-saint sacrement,NA,,,nbk0018195
NA,Mémoire sur les tarifs,NA,,,nbk0018196
NA,Histoire philosophique de l'homme,"Millot, Claude-François-Xavier",,,nbk0018197
NA,Essai d'une histoire de la paroisse de Saint Jacques de la Boucherie,"Villain, Etienne-François",1758,Paris,nbk0018198
NA,Code des Chasses,NA,,,nbk0018199
NA,Code des Commensaux,NA,1720-1764,Paris,nbk0018200
NA,Nouveau code des cure?s,Sallé,1780,Paris,nbk0018201
NA,Code civil,NA,,,nbk0018202
NA,Code Louis XV,NA,,,nbk0018203
NA,Poeme de Guillaume de Nassau,NA,,,nbk0018204
NA,Journal de Louis XV,NA,,,nbk0018205
NA,Journal de Louis XV,NA,,,nbk0018206
NA,"Livre des enfants, ou Idées générales des définitions des choses",NA,,,nbk0018207
NA,"Livre des enfants, ou Idées générales des définitions des choses",NA,,,nbk0018208
NA,"Lettre de M.L'Abbé d'A***, à une demoiselle de condition : au sujet de la politesse & des devoirs des jeunes personnes de son sexe ; suite du livre des enfans",NA,,,nbk0018209
NA,"Prophe?ties perpetuelles, tre?s-curieuses et tre?s-certaines de Thomas-Joseph Moult, natif de Naples trad. de l'italien en franc?ois ; Qui auront cours pour l'an 1269, & qui dureront jusqu'a? la fin des sie?cles. Faites a? Saint-Denys en France 1268",NA,,,nbk0018210
NA,Meilleures Etrennes,NA,,,nbk0018211
NA,Meilleures Etrennes,NA,,,nbk0018212
NA,Loix forestie?res de France,"Pecquet, Antoine",1753,Paris,nbk0018213
NA,Loix forestie?res de France [reliure],"Pecquet, Antoine",1753,Paris,nbk0018214
NA,Memorial des Gabelles,NA,,,nbk0018215
NA,Traité des elections,NA,,,nbk0018216
NA,Traité de hypotheques,NA,,,nbk0018217
NA,Traité de hypotheques,NA,,,nbk0018218
NA,Traité des hypotheques,NA,,,nbk0018219
NA,praticien (le) des juges consuls ou traite? de commerce de terre et de mer,NA,,,nbk0018220
NA,Memorial des tailles,NA,,,nbk0018221
NA,Nouveau Reglemens pour l'administration de la justice,NA,,,nbk0018222
NA,Abregé méthode des eaux et forets,NA,,,nbk0018223
NA,"Confe?rences des ordonnances de Louis XIV avec les anciennes ordonnances du royaume, le droit e?crit & les arre?ts","Bornier, Philippe",,,nbk0018224
NA,Ordonnance des Aydes de Mermandie,NA,,,nbk0018225
NA,De la manière de poursuivre des crimes dans les différents tribunaux du royaume avec les loix criminelles depuis 1256 Jusqu'a? pre?sent,"Prevost, Claude-Joseph",,,nbk0018226
NA,"Prières des saluts qui se chantent en la paroisse S. Jacques de la Boucherie, les dimanches, les jeudis et les fe?tes sollennelles",NA,,,nbk0018227
NA,"L'Iliade D'Homere : Traduction Nouvelle, Pre?ce?de?e de Re?flexions sur Homere, & suivie de Remarques",Homer,1780,Paris,nbk0018228
NA,Traité des droits seigneuriaux,NA,,,nbk0018229
NA,Traité général des droits d'aydes,"La Bellande, Jean-Louis Lefebvre de",,,nbk0018230
NA,Code de la Police,Duchesne,,,nbk0018231
NA,Code Rural,"Boucher d'Argis, Antoine Gaspard",,,nbk0018232
NA,Code des tailles,"Poullin de Viéville, Nicholas-Louis-Justin-",,,nbk0018233
NA,Dictionnaire des Aydes,"Brunet de Grandmaison, Pierre",,,nbk0018234
NA,Jurisprudence civile,NA,,,nbk0018235
NA,"Code militaire; ou, Compilation des ordonnances des rois de France, concernant les gens de guerre","Briquet, Pierre de",,,nbk0018236
NA,"Code municipal: ou, Analyse de reglemens concernant les officiers municipaux",NA,1761,Paris,nbk0018237
NA,code noir (le) ou recueil des reglemens rendus jusqu'a? pre?sent,NA,,,nbk0018238
NA,Code Voiturin,NA,,,nbk0018239
NA,Commentaire sur les tarifs du Controlle,Bazin,,,nbk0018240
NA,Code de la Voyerie,NA,,,nbk0018241
NA,Essai sur les principes des finances,"Durban, Jean-Baptiste-Bertrand",1769,Londres; Paris,nbk0018242
NA,Instruction sur la perception des Droits du Domaine du roi,NA,,,nbk0018243
NA,Instruction des Gardes des Eaux et Forets,NA,,,nbk0018244
NA,"Code des terriers : ou, Principes sur les matieres féodales",NA,,,nbk0018245
NA,Maximes générales sur les droits domaniaux et seigneuriaux,Cabanel,,,nbk0018246
NA,"Maximes sur les insinuations des donations, publications des substitutions et sur les insinuations ecclésiastiques","Merville, Pierre Biarnoy [de]",,,nbk0018247
NA,Ordonnances pour l'administration des troupes,NA,,,nbk0018248
NA,Ordonnances des arsenaux de Marine,NA,,,nbk0018249
NA,Conférence de l'ordonnance de Louis XIV du mois d'août 1669 sur le fait des eaux et forests,NA,,,nbk0018250
NA,"Ordonnance de la marine, du mois d'aou?t 1681",NA,,,nbk0018251
NA,"Ordonnance de Louis XIV du mois de mai, 1680, portant règlement sur les gabelles",NA,,,nbk0018252
NA,Ordonnances des places,NA,,,nbk0018253
NA,Ordonnance de la [Ville],NA,,,nbk0018254
NA,"Traité et tarif général du toisé des bois de charpente, quarres et mi-plats","Ginet,",1760,Paris,nbk0018255
NA,Stiles des huissiers,NA,,,nbk0018256
NA,Recueil des reglemens concernant le controle des exploits et saisies nobiliaires,NA,,,nbk0018257
