,ID,full_book_title,author_name,stated_publication_years,stated_publication_places,book_code,cluster,confidence
12810,,Missel des morts,,,Paris,nbk0018696,1275.0,0.6608057618141174
12811,,Offices notés,,,Paris,nbk0018697,,
12812,,Pontificale Romanum,,,,nbk0018698,98.0,0.6608057618141174
12813,,Pontificale Romanum,,,,nbk0018699,98.0,0.6608057618141174
12814,,Pseautier noté,[Bible],1691,Carcassone,nbk0018700,,
12815,,Pseautier noté,[Bible],,Lyon,nbk0018701,,
12816,,Pseautier du Breviaire,[Bible],,,nbk0018702,,
12817,,[Rituel],,,Paris,nbk0018703,1282.0,0.6608057618141174
12818,,[Semaine Sainte],,,Paris,nbk0018704,1272.0,0.6608057618141174
12819,,Supplement au Brevaire,,,,nbk0018705,1454.0,0.6608057618141174
12820,,Supplement au Brevaire,,,,nbk0018706,1454.0,0.6608057618141174
12821,,Messes et Légendes des SS. Nouveaux,,,,nbk0018707,,
12822,,Breviaire,,,Venise,nbk0018708,1453.0,0.27693988382816315
12823,,Breviaire,,,Paris,nbk0018709,1453.0,0.591799795627594
12824,,Propre pour le Bréviaire,,,,nbk0018710,,
12825,,Diurnal,,,Paris,nbk0018711,1445.0,0.6453760365645091
12826,,Diurnal,,,,nbk0018712,1445.0,0.6608057618141174
12827,,Propre du missel,,,,nbk0018713,99.0,0.6608057618141174
12828,,Propre du missel,,,,nbk0018714,99.0,0.6608057618141174
12829,,Propre des Grands Augustins,,,,nbk0018715,,
12830,,Propre des Trinitaires,,,,nbk0018716,,
12831,,Messes propres,,,,nbk0018717,100.0,0.6608057618141174
12832,,Messes propres,,,,nbk0018718,100.0,0.6608057618141174
12833,,Office propre de S. François de Paule,,,,nbk0018719,,
12834,,"Benediction de la table, & Action de graces",,,,nbk0018720,,
12835,,Cérémonial des Saluts,,,,nbk0018721,,
12836,,Cérémonial de l'Office divin,,,,nbk0018722,,
12837,,Cérémonial des Sacrements,,,,nbk0018723,,
12838,,Ceremonial des Vetures,,,,nbk0018724,,
12839,,Directoire des Ursulines,,,,nbk0018725,,
12840,,Propre du Diurnal,,,,nbk0018726,,
12841,,Règles & Constitutions,,,,nbk0018727,,
12842,,Reglemens [usage des Ursulines],,,,nbk0018728,101.0,0.6608057618141174
12843,,Reglemens [usage des Ursulines],,,,nbk0018729,101.0,0.6608057618141174
12844,,Reglemens [usage des Ursulines],,,,nbk0018730,101.0,0.6608057618141174
12845,,Reglemens [usage des Ursulines],,,,nbk0018731,101.0,0.6608057618141174
12846,,"Vie (la) de la Mère Marie de l'Incarnation, institutrice et première supérieure des Ursulines de la Nouvelle France","Charlevoix, Pierre-François-Xavier de",,,nbk0018732,,
12847,,Propre du Diurnal des Hospitalières,,,,nbk0018733,,
12848,,Office de S. Augustin,,,,nbk0018734,,
12849,,Breviaire,,,,nbk0018735,1453.0,0.6608057618141174
12850,,Propre du Breviaire,,,,nbk0018736,102.0,0.6608057618141174
12851,,Direction des novices,,,,nbk0018737,,
12852,,"Discours prononcé le mardi 1 octobre 1771, en l'eglise des religieuses carmélites de S. Denys, pour la cérémonie de la prise du voile de profession de Madame Louise-Marie de France","Roquelaure, Armand de",1771,Paris,nbk0018738,,
12853,,Graduel ou missel,,,,nbk0018739,,
12854,,Prières pour les Vêtures,,,,nbk0018740,,
12855,,Propre du Breviaire,,,,nbk0018741,102.0,0.6608057618141174
12856,,Recueil des Avis Spirituels de Sainte Thérèse & de S. Jean de la Croix,,,,nbk0018742,,
12857,,Messes propres,,,,nbk0018743,100.0,0.6608057618141174
12858,,Messes propres de l'Eglise de S. Fursi,,,,nbk0018744,,
12859,,Antiphonaire Romains et Monastiques,,,,nbk0018745,,
12860,,Cérémonial pour les Clarisses de Péronne,,,,nbk0018746,,
12861,,Régle de Pénitence,,,,nbk0018747,,
12862,,Regle du tiers ordre de Saint François,Archange de Saint-Gabriel,,,nbk0018748,1477.0,0.6608057618141174
12863,,Office de la vierge,,,,nbk0018749,1032.0,0.6608057618141174
12864,,Bréviaire Récollet,,,,nbk0018750,,
12865,,Propre des SS,,,,nbk0018751,,
12866,,Constitutions [des Récollets],,,,nbk0018752,,
12867,,Breviaire,,,,nbk0018753,1453.0,0.6608057618141174
12868,,Supplément [au breviaire],,,,nbk0018754,103.0,0.6608057618141174
12869,,[Breviaire],,,,nbk0018755,1452.0,0.6608057618141174
12870,,[Breviaire],,,,nbk0018756,1452.0,0.6608057618141174
12871,,Breviaire,,,,nbk0018757,1453.0,0.6608057618141174
12872,,Supplément au Martyrologe,,,,nbk0018758,,
12873,,Processionnal et rituel romain a? l'usage des religieux et religieuses de l'ordre de S. Franc?ois,Beauvais (père),,,nbk0018759,,
12874,,Vie de S. François d'Assise,,,,nbk0018760,104.0,0.6608057618141174
12875,,Vie de S. François d'Assise,,,,nbk0018761,104.0,0.6608057618141174
12876,,Supplément [au breviaire],,,,nbk0018762,103.0,0.6608057618141174
12877,,Supplément [au Propre des SS],,,,nbk0018763,,
12878,,Constitutions [des Cordeliers-Conventuels],,,,nbk0018764,,
12879,,[Office noté],,,,nbk0018765,1450.0,0.6608057618141174
12880,,La regle du tiers-ordre de la pénitence,"Frassen, Claude",,,nbk0018766,,
12881,,Heures du Tiers ordre,,,,nbk0018767,,
12882,,Propre séparé,,,,nbk0018768,,
12883,,Missel Capucin,,,,nbk0018769,,
12884,,Traité de l'oraison mentale,,,,nbk0018770,,
12885,,"Règle (la) et le testament de N.P. séraphique saint Franc?ois, avec les déclarations des souverains pontifes et autres applications des pères de l'ordre sur ladite re?gle",,1775,Paris,nbk0018771,,
12886,,Abrégé de la vie et du martyre des RR. PP. Agathange de Vendôme et Cassien de Nantes,Emmanuel de Rennes (père),1756,Rennes,nbk0018772,,
12887,,Vie de S. Fidèle à Sigmatinga,,,,nbk0018773,,
12888,,Bartholini Epistola medicinales,"Bartholin, Thomas",,,nbk0018774,,
12889,,Aretaeus Capadoce [unidentified title],Aretee de Cappadoce,,,nbk0018775,,
12890,,Art (l') de succer les plaies sans se servir de la bouche d'un homme,"Anel, Dominique",,,nbk0018776,,
12891,,Praxis vulnerum Lethalium,"Ammann, Paul",,,nbk0018777,,
12892,,Physiologia Medica,"Berger, Johann Gottfried von",,,nbk0018778,,
12893,,[Beheri Lexicon],,,,nbk0018779,,
12894,,Synopsis universæ medicinæ practicæ,"Allen, John",,,nbk0018780,,
12895,,Elementa Chemia,"Barchusen, Johann Conrad",,,nbk0018781,,
12896,,"Acta helvetica, physico-mathematico-botanico-medica",,1751-1777,Basle,nbk0018782,,
12897,,Acta Berolinensis,,,,nbk0018783,,
12898,,De ossibus corporis humani,"Albinus, Bernhard Siegfried",,,nbk0018784,,
12899,,De Morbis Acutis,"Caelius, Aurelianus",,,nbk0018785,,
12900,,"Description du Cabinet Roial de Dresde, touchant l'histoire naturelle","Eilenburger, Christian Heinrich",1755,Dresden; Leipsig,nbk0018786,,
12901,,Hortus Etthamensis,,,,nbk0018787,,
12902,,Alberti Consultationes medicae,,,,nbk0018788,,
12903,,Opera medica varia,"Alberti, Michael",,,nbk0018789,,
12904,,Tentamen florae gedanensis methodo sexuali adcommodatae,"Reyger, Gottfried",1764-1766,Gdansk,nbk0018790,105.0,0.7097417116165161
12905,,Descriptio novi generis plantae rarissimae et speciosissimae africanae,"Heister, Lorenz",1753,Brunswick,nbk0018791,,
12906,,"The works of Tacitus, With political discourses upon that author","Tacitus, Publius Cornelius",1770,London,nbk0018792,,
12907,,Selecta medica Francofurtensia,,,Frankfurt,nbk0018793,,
12908,,Eustachii Opuscula medica,"Eustachi, Bartholomeo",,,nbk0018794,,
12909,,Libellus de multitudine sive de plethora,"Eustachi, Bartholomeo",,,nbk0018795,,
12910,,Eustachii Tabula Anatomica,"Eustachi, Bartholomeo",,,nbk0018796,,
12911,,De motu animalium,"Borelli, Giovanni Alfonso",,,nbk0018797,,
12912,,Tractatus de morbis acutis infantum variis observationibus illustratus,"Harris, Walter",,,nbk0018798,,
12913,,Principia medico physica,"Helvetius, Jean-Claude-Adrien",1752,Paris,nbk0018799,,
12914,,Opuscula pathologica,"Fracassini, Antonio",,,nbk0018800,106.0,0.0005887933075428009
12915,,Historia hepatica,"Bianchi, Giovanni Battista",,,nbk0018801,,
12916,,Lexicon medicum renovatum,"Blankaart, Steven",,,nbk0018802,,
12917,,Musitani Opera Omnia,"Musitano, Carlo",,,nbk0018803,,
12918,,De morbis navigantium,"Rouppe, Louis",,,nbk0018804,,
12919,,Historia animalium,"Franz, Wolfgang",,,nbk0018805,,
12920,,Liber de honestate,Hippocrates,,,nbk0018806,,
12921,,Conspectus historiae medicorum chronologicus,"Matthiae, Georg",1761,Gottingen,nbk0018807,,
12922,,Melli Opera Varia,,,,nbk0018808,,
12923,,Journal de Leipsig,"Mencke, Otto",,Leipsic,nbk0018809,,
12924,,Alberti von Haller … Primae lineae physiologiae,"Haller, Albrecht [von]",,,nbk0018810,344.0,0.7097417116165161
12925,,Opuscula pathologica,"Haller, Albrecht [von]",,,nbk0018811,106.0,0.0005887933075428009
12926,,De Respiratione experimenta anatomica,"Haller, Albrecht [von]",,,nbk0018812,345.0,0.7097417116165161
12927,,Descriptio foetus bicipitis ad pectora connati,"Haller, Albrecht [von]",1739,Hanovre,nbk0018813,,
12928,,Disputationes anatomicae selectae,"Haller, Albrecht [von]",,,nbk0018814,,
12929,,Elementa physiologiae corporis humani,"Haller, Albrecht [von]",,,nbk0018815,596.0,0.7097417116165161
12930,,Selectarum stirpium americanarum historia,"Jacquin, Nikolaus Joseph van",,,nbk0018816,,
12931,,Observationes Medica,"Jacquin, Nikolaus Joseph van",,,nbk0018817,107.0,0.7097417116165161
12932,,Observationes Medica,"Jacquin, Nikolaus Joseph van",,,nbk0018818,107.0,0.7097417116165161
12933,,Enumeratio Stirpium plerarumque quae sponte crescimt in Agro Vindobonensi,,1763,Vienne,nbk0018819,108.0,0.8790550231933594
12934,,Enumeratio Stirpium plerarumque quae sponte crescimt in Agro Vindobonensi,"Jacquin, Nikolaus Joseph van",1763,Vienne,nbk0018820,108.0,0.8790550231933594
12935,,Opuscula botanica physica,"Jung, Joachim",1747,Corburg,nbk0018821,,
12936,,Jungen Corpus Medicum,,,,nbk0018822,,
12937,,Treatise (A) on all the diseases incident to women,"Astruc, Jean",,,nbk0018823,,
12938,,Praxis Medica,"Piquer, Andres",,,nbk0018824,1556.0,0.0008536859531886876
12939,,De plantis Aegypti liber,"Alpini, Prospero",,,nbk0018825,109.0,0.7097417116165161
12940,,De plantis Aegypti liber,"Alpini, Prospero",,,nbk0018826,109.0,0.7097417116165161
12941,,De praesagienda vita et morte aegrotantium,"Alpini, Prospero",,,nbk0018827,110.0,0.7097417116165161
12942,,De praesagienda vita et morte aegrotantium,"Alpini, Prospero",,,nbk0018828,110.0,0.7097417116165161
12943,,[fernelli historia medica],,,,nbk0018829,,
12944,,Anatomie (l') du corps de l'homme en abre?ge?,"Noguez, Pierre",,,nbk0018830,,
12945,,Essai sur la nature et le choix des aliments suivant les diffe?rentes constitutions,"Arbuthnot, John",,,nbk0018831,,
12946,,De morbis venereis,"Astruc, Jean",,,nbk0018832,111.0,0.7097417116165161
12947,,De morbis venereis,"Astruc, Jean",,,nbk0018833,111.0,0.7097417116165161
12948,,[Maladies Vénériennes],,,,nbk0018834,112.0,0.6608057618141174
12949,,Memoires pour l'histoire naturelle de la province de Languedoc,"Astruc, Jean",,Paris,nbk0018835,,
12950,,Me?moires pour servir a l'histoire de la Faculte? de medecine de Montpellier,"Astruc, Jean",1767,Paris,nbk0018836,,
12951,,Tractatus Pathologicus,"Astruc, Jean",,,nbk0018837,,
12952,,Conjectures sur les memoires originaux dont il paroit cue Moyse s'est servi pour composer le livre de la Genese,"Astruc, Jean",,Bruxelles,nbk0018838,,
12953,,Dissertation sur l'immatérialité et l'immortalité de l'âme,"Astruc, Jean",1755,Paris,nbk0018839,,
12954,,"Essai sur la conformité de la medecine ancienne et moderne, dans le traitement des maladies aigue?s","Barker, John",1768,Paris,nbk0018840,,
12955,,Recherches sur les vertus de l'eau de goudron : ou? l'on a joint des reflexions philosophiques sur divers autres sujets importants,"Berkeley, George",,,nbk0018841,,
12956,,"Essai sur l'éducation médicinale, des enfans, et sur leurs maladies","Brouzet, Pierre",1753-1754,Paris,nbk0018842,,
12957,,Aphorismi,"Boerhaave, Herman",,,nbk0018843,,
12958,,Aphorismi de cognoscendis et curandis morbis,"Boerhaave, Herman",,,nbk0018844,113.0,0.005002419464290142
12959,,Institutiones Medicae,"Boerhaave, Herman",,,nbk0018845,114.0,0.00046028679935261607
12960,,Praelectiones publicae de morbis oculorum,"Boerhaave, Herman",,,nbk0018846,,
12961,,Tractatus de viribus medicamentorum,"Boerhaave, Herman",,,nbk0018847,,
12962,,Elementa chemiae,"Boerhaave, Herman",,,nbk0018848,,
12963,,Praelectiones academicae de morbis nervorum,"Boerhaave, Herman",,n.pl.,nbk0018849,731.0,0.955618679523468
12964,,"Aphorismes De Chirurgie D'Herman Boerhaave, Professeur En Medecine En l'Universite? de Leyde","Boerhaave, Herman",,Paris,nbk0018850,,
12965,,"Hermanni Boerhaave libellus de materia medica et remediorum formulis, quae serviunt aphorismis de cognoscendis et curandis morbis","Boerhaave, Herman",,n.pl.,nbk0018851,300.0,0.9523295164108276
12966,,Fundamenta materiae medicae,"Cartheuser, Johann Friedrich",,,nbk0018852,115.0,0.028476476669311523
12967,,Abrégé de l'histoire des plantes usuelles,"Chomel, Jean-Baptiste-Louis",,,nbk0018853,,
12968,,Codex Medicamentarius,,,,nbk0018854,,
12969,,Miroir (le) des urines,"Davach de la Rivière, Jean",,,nbk0018855,,
12970,,Observations importantes sur le manuel des accouchemens,"Deventer, Henry de",,,nbk0018856,,
12971,,Nouvelle manie?re de faire l'ope?ration de la taille,"Douglas, John",,,nbk0018857,,
12972,,Elémens de physiologie composés en faveur de ceux qui commencent à étudier en médecine,"Bertrand, Bernard Nicolas",,Paris,nbk0018858,,
12973,,Essai sur l'hydrophobie,"Nugent, Christopher",1754,Paris,nbk0018859,,
12974,,Essais d'experiences,"Macbride, David",1766,Paris,nbk0018860,,
12975,,Chymie de Meyer,"Meyer, Johann Friedrich",,,nbk0018861,,
12976,,Experiences physico-mechaniques sur diffe?rens sujets,"Hauksbee, Francis",,,nbk0018862,,
12977,,Reflexions Critiques Sur La Medecine,"LeFrançois, Alexandre",,,nbk0018863,,
12978,,Projet de réformation de la médecine,"LeFrançois, Alexandre",1723,Paris,nbk0018864,,
12979,,Emmenologia,"Freind, John",,,nbk0018865,,
12980,,Pharmacopoeia extemporanea,"Fuller, Thomas",1768,Paris,nbk0018866,,
12981,,Traité des opérations de chirurgie,"Garangeot, René-Jacques Croissant de",,,nbk0018867,,
12982,,Nouveau traité des instrumens de chirurgie les plus utiles,"Garangeot, René-Jacques Croissant de",,,nbk0018868,,
12983,,Vertus de l'eau,"Hecquet, Philippe",,,nbk0018869,,
12984,,Introduction à la mineralogie,"Henckel, Jean-Frederic",1756,Paris,nbk0018870,,
12985,,Hippocratis aphorismi,Hippocrates,,,nbk0018871,116.0,0.7097417116165161
12986,,Essai sur les différentes espèces de fièvres,"Huxham, John",,,nbk0018872,,
12987,,Traité des matières Médicales,"Geoffroy, Etienne-Louis",1743-1757,Paris,nbk0018873,,
12988,,"Hygie?ne(l') : ou l'art de conserver la Sante?, poeme","Geoffroy, Etienne-Louis",1774,Paris,nbk0018874,,
12989,,"Hygieine, sive Ars sanitatem conservandi, poema","Geoffroy, Etienne-Louis",1771,Paris,nbk0018875,117.0,0.901211142539978
12990,,"Hygieine, sive Ars sanitatem conservandi, poema","Geoffroy, Etienne-Louis",1771,Paris,nbk0018876,117.0,0.901211142539978
12991,,Medicina Dogmatica,"de Gorter, Johannes",,,nbk0018877,,
12992,,Chirurgia repurgata,"de Gorter, Johannes",,,nbk0018878,118.0,0.7097417116165161
12993,,Chirurgia repurgata,"de Gorter, Johannes",,Florence,nbk0018879,118.0,0.7097417116165161
12994,,de respiratione insensibili,"de Gorter, Johannes",,,nbk0018880,,
12995,,Opuscula varia medico-theoretica,"de Gorter, Johannes",,,nbk0018881,119.0,0.7097417116165161
12996,,Opuscula varia medico-theoretica,"de Gorter, Johannes",,,nbk0018882,119.0,0.7097417116165161
12997,,"Regnum animale anatomice, physice et philosophice perlustratum","Swedenborg, Emanuel",,,nbk0018883,,
12998,,Flora Carniolica,"Scopoli, Johannes Antonius",,,nbk0018884,,
12999,,Ars medendi,"Schelhammer, Günther Christoph",,,nbk0018885,120.0,0.7097417116165161
13000,,Ars medendi,"Schelhammer, Günther Christoph",,,nbk0018886,120.0,0.7097417116165161
13001,,Impetus primi anatomici,"Cant, Arent",,,nbk0018887,,
13002,,Chirurgie de [Guy],,,,nbk0018888,,
13003,,Praxis medica,"Sorbait, Paul de",,,nbk0018889,,
13004,,Opera Medica,"Freind, John",,,nbk0018890,,
13005,,Cochii de Chirurgia,,,,nbk0018891,,
13006,,Aelien,"Aelianus, Claudius",,,nbk0018892,,
13007,,Accouchement de Berton,"Burton, John",,,nbk0018893,,
13008,,Opera Anatomica,"Acquapendente, Girolamo Fabrizio d'",,,nbk0018894,121.0,0.7097417116165161
13009,,Opera Anatomica,"Acquapendente, Girolamo Fabrizio d'",,,nbk0018895,121.0,0.7097417116165161
13010,,Expositio anatomica structurae corporis humani,"Winslow, Jakob Benigus",,,nbk0018896,1498.0,0.7097417116165161
13011,,Opera Anatomica,"Le Fèvre, Jean-François",,,nbk0018897,,
13012,,Poesies Sacree [sic],"Zeno, Apostolo",,,nbk0018898,,
13013,,"Libellus singularis de Podagra, et dolore colico","van Zest, Theodorus",,,nbk0018899,,
13014,,Lettre de [à?] Semelie,,,,nbk0018900,,
13015,,Metodo circa l'uso della purga e del salasso,"Zeviani, Giovanni Verardo",,,nbk0018901,,
13016,,Della uova,,,,nbk0018902,,
13017,,Flora Danica,"Oeder, Georg Christian",,,nbk0018903,,
13018,,Opuscula medica et physiologica,"Fantoni, Giovanni",,,nbk0018904,,
13019,,De senio,"Fischer, Johann Bernhard von",,,nbk0018905,,
13020,,Aurea catena Homeri,"Kirchweger, Anton Joseph",,,nbk0018906,,
13021,,Dispensatorium pharmaceuticum universale,"Triller, Daniel Wilhelm",,,nbk0018907,,
13022,,Commentatio succincta de pleuritide,"Triller, Daniel Wilhelm",,,nbk0018908,,
13023,,Opuscula medica ac medico philologica,"Triller, Daniel Wilhelm",,,nbk0018909,,
13024,,Quaestiones medico legales,"Zachia, Paolo",,,nbk0018910,,
13025,,Jacobi et joan Bernoulli opera,"Bernoulli, Jakob",,,nbk0018911,,
13026,,Methodus Fungorum,,,,nbk0018912,,
13027,,Opuscula eruditorum,,,,nbk0018913,122.0,0.6608057618141174
13028,,"De fluminibus, fontibus, lacubus, nemoribus, paludibus, montibus, gentibus, quorum apud poe?tas mentio fit","Sequester, Vibius",,,nbk0018914,,
13029,,Tractat de Ventriculo et intestinis,"Glissonius, Franciscus",,,nbk0018915,,
13030,,Mercurius triumphator,"Goris, Gerard",,,nbk0018916,,
13031,,Introduction (An) to physiology,"Flemyng, Malcolm",1759,London,nbk0018917,,
13032,,Notes de M. Petit,,,,nbk0018918,,
13033,,Otia Botanica,"Gmelin, Philip Friedrich",1760,,nbk0018919,,
13034,,"De circuitu sanguinis,","Glassius, Christianus Philippus",,,nbk0018920,,
13035,,[fasiculus dissertationum],,,,nbk0018921,,
13036,,Medicina vetus restituta,"Grebner, David von",1695,Leipzig,nbk0018922,,
13037,,Fundamenta chymiae rationalis,"Gerike, Peter",,,nbk0018923,,
13038,,Corporis humani anatomia,"Verheyen, Philip",,,nbk0018924,,
13039,,Elementa physiologiae medicae in usum praelectionum academicarum concinnata,"Hamberger, Georg Erhard",1757,Jena,nbk0018925,123.0,0.901211142539978
13040,,Elementa physiologiae medicae in usum praelectionum academicarum concinnata,"Hamberger, Georg Erhard",1757,Jena,nbk0018926,123.0,0.901211142539978
13041,,Pharmacologia,"Dale, Samuel",,,nbk0018927,,
13042,,[Teychemeyri] Elementa,"Teichemeyer, Hermann Friedrich",,,nbk0018928,,
13043,,[Commentarii Lappofienses],,,,nbk0018929,,
13044,,[Boyle],,,,nbk0018930,,
13045,,Opera omnia medica,"Freind, John",,,nbk0018931,,
13046,,Pratique de chirurgie ou Histoire des playes,"Guisard, Pierre",,,nbk0018932,,
13047,,Traite de la Peste,"Hecquet, Philippe",,,nbk0018933,,
13048,,"Observations sur la saigne?e du pied, et sur la purgation au commencement de la petite ve?role, des fie?vres malignes, & des grandes maladies","Hecquet, Philippe",,,nbk0018934,,
13049,,Remarques sur l'abus des purgatifs et des amers,"Hecquet, Philippe",,,nbk0018935,,
13050,,"De la digestion, et des maladies de l'estomac","Hecquet, Philippe",,,nbk0018936,,
13051,,"medecine (la) the?ologique : ou la medecine cre?e?e telle qu'elle se fait voir ici, sortie des mains de Dieu, createur de la nature","Hecquet, Philippe",,,nbk0018937,,
13052,,Medecine (la) Naturelle,"Hecquet, Philippe",,,nbk0018938,,
13053,,[Leçons de Chymie de Fitzer],,,,nbk0018939,,
13054,,Traité de la petite vérole,"Lobb, Theophilus",,,nbk0018940,,
13055,,Melancholia (de) et Morbis Melancholicis,"Lorry, Anne-Charles",,,nbk0018941,601.0,0.7097417116165161
13056,,Tractatus de morbis cutaneis,"Lorry, Anne-Charles",,,nbk0018942,,
13057,,Eloge de Malaval,,,,nbk0018943,124.0,0.6608057618141174
13058,,Traite? de la phle?botomie et de l'arte?riotomie,"Martin, Arnoul",,,nbk0018944,,
13059,,me?decine (la) d'arme?e,"Meyserey, Guillaume Mahieu de",,,nbk0018945,,
13060,,Traite? de la taille au haut appareil,"Morand, Sauveur-François",,,nbk0018946,,
13061,,Traité de la Lithotomie,"Pallucci, Natale Giuseppe",,,nbk0018947,,
13062,,Paralle?le des diffe?rentes me?thodes de traiter la maladie ve?ne?rienne,"Louis, Antoine",,,nbk0018948,,
13063,,Eloge de Malaval,"Louis, Antoine",,,nbk0018949,124.0,0.6608057618141174
13064,,Recueil d'observations d'anatomie et de chirurgie,"Louis, Antoine",,,nbk0018950,,
13065,,"Mémoire sur une question anatomique relative à la jurisprudence : dans lequel on établit les principes pour distinguer, à l'inspection d'un Corps trouvé pendu, les signes du suicide d'avec ceux de l'assassinat","Louis, Antoine",,,nbk0018951,,
13066,,Memoire contre la légitimité des naissances prétendues tardives,"Louis, Antoine",,,nbk0018952,,
13067,,[Mead] Opera,"Mead, R",,,nbk0018953,,
13068,,Monita et praecepta medica,"Mead, Richard",,,nbk0018954,,
13069,,Animadversiones in monita,,,,nbk0018955,,
13070,,Me?moire sur l'Action d'un Feu egal,"D'Arcet, Jean",,,nbk0018956,,
13071,,"Discours en forme de dissertation sur l'état actuel des montagnes des Pyrenées, et sur les causes de leur dégradation","D'Arcet, Jean",,,nbk0018957,,
13072,,Traité des couleurs pour la peinture en émail et sur la porcelaine,"Arclais de Montamy, Didier-François [d']",,,nbk0018958,,
13073,,Nouvelle osteologie,"Palfijn, Jan",,,nbk0018959,,
13074,,Maladies des os,"Petit, Jean-Louis",,,nbk0018960,,
13075,,Discours historique et critique sur le Traite? des maladies des os de Petit,"Louis, Antoine",,,nbk0018961,,
13076,,Essai physique sur l'économie animale,"Quesnay, François",,,nbk0018962,,
13077,,Ciceron,"Cicero, Marcus Tullius",,,nbk0018963,125.0,0.7097417116165161
13078,,Ciceron,"Cicero, Marcus Tullius",,,nbk0018964,125.0,0.7097417116165161
13079,,Mémoires d'Arnaud,,,,nbk0018965,,
13080,,Traité contenant la manière de procéder à toutes verifications d'écritures contestées en justice,"Blégny, Etienne de",,,nbk0018966,,
13081,,De Medicina Statica,"Sanctorius, Sanctorius",,,nbk0018967,,
13082,,"Vie de Pierre Pithou, avec quelques mémoires sur son père et ses frères","Grosley, Pierre-Jean",,,nbk0018968,,
13083,,Sermons de Fléchier,"Fléchier, Esprit",,,nbk0018969,675.0,0.010790331289172173
13084,,Elemens (les) ou premieres instructions de la jeunesse,"Blégny, Etienne de",,,nbk0018970,,
13085,,"Voyages De Jean Ovington, Faits à Surate, & en d'autres lieux de l'Asie & de l'Afrique","Ovington, John",,,nbk0018971,,
13086,,Traité des maladies des enfans,"Rosen van Rosenstein, Nils",1778,Paris,nbk0018972,,
13087,,Mémoire sur les découvertes faites dans la Mer du Sud avant les derniers voyages des Anglois et des François autour du monde,"Pingré, Alexandre-Gui",1778,Paris,nbk0018973,,
13088,,Abregé De Toute La Medicine Pratique,"Allen, John",,,nbk0018974,,
13089,,[Suite de Mezerai,"Mézeray, Franc?ois Eudes [de]",,,nbk0018975,,
13090,,Théatre du présidentn Hénault,"Hénault,",,,nbk0018976,,
13091,,Varandeus opera omnia,"Varanda, Jean de",,,nbk0018977,,
13092,,Hermippus redivivus,"Cohausen, Johann Heinrich",,,nbk0018978,,
13093,,Historia naturalis et medica latorum lumbricorum,"Le Clerc, Daniel",,,nbk0018979,,
13094,,De Apoplexia,,,,nbk0018980,,
13095,,Traité de la vérole et de toutes les maladies vénériennes,"Coste, Jean-François",,,nbk0018981,,
13096,,Tractatus physico-medicus de Americana lue,"Cren, Fortunatius Antonius",,,nbk0018982,,
13097,,Helmontius ecstaticus,"Cohausen, Johann Heinrich",,,nbk0018983,,
13098,,Prælectiones academicæ in proprias institutiones rei medicæ,"Boerhaave, Herman",,,nbk0018984,,
13099,,Haller Opuscula Medica,"Haller, Albrecht [von]",,,nbk0018985,,
13100,,Abrégé de la République de Bodin,"Lavie, Jean-Charles de",,,nbk0018986,126.0,0.7097417116165161
13101,,[Guiellmini opera],,,,nbk0018987,,
13102,,Boerhaave Methodus,"Boerhaave, Herman",,n.pl.,nbk0018988,127.0,0.955618679523468
13103,,Medicamentorum constitutio seu formulae,"Barbeyrac, Charles de",,,nbk0018989,,
13104,,Journal Britanique,"Maty, Matthieu",1750-1757,,nbk0018990,,
13105,,Histoire de Rouen,,,,nbk0018991,,
13106,,Observationes Anatomica,"Albinus, Bernhard Siegfried",,,nbk0018992,,
13107,,Corneille [unspecified work],,,,nbk0018993,1516.0,0.6608057618141174
13108,,"Nouveau Dictionnaire (le) Suisse, François-Allemand, et Allemand-François","Poitevin, François Louis",,,nbk0018994,1603.0,0.05262122303247452
13109,,Histoire de la Medecine depuis Gallien,"Freind, John",,,nbk0018995,,
13110,,Historiae apoplecticorum,"Wepfer, Johann Jakob",,,nbk0018996,,
13111,,Opera omnia anatomica & chirurgica,"Vesalius, Andreas",,,nbk0018997,,
13112,,Vieussens [unspecified works],"Vieussens, Raymond",,,nbk0018998,,
13113,,Essai sur les vertus de l'Eau de Chaux,"Whytt, Robert",,,nbk0018999,,
13114,,Tissot [unspecified work],"Tissot, Samuel Auguste André David",,,nbk0019000,,
13115,,Instrumenta,,,,nbk0019001,,
13116,,Traité des pierres qui s'engendrent dans les terres et dans les animaux,"Venette, Nicolas",,,nbk0019002,,
13117,,Aphorismes d'Hippocrate,Hippocrates,,,nbk0019003,128.0,0.7097417116165161
13118,,Aphorismes d'Hippocrate,Hippocrates,,,nbk0019004,128.0,0.7097417116165161
13119,,Tractatus de variolis et morbilis,"Sidobre, Antonius",,,nbk0019005,,
13120,,Celse [unidentified title],Celse,,,nbk0019006,129.0,0.7097417116165161
13121,,Celse [unidentified title],Celse,,,nbk0019007,129.0,0.7097417116165161
13122,,[Cochii dissertatio Phisico Pratica],,,,nbk0019008,,
13123,,Vansuiten [unidentified title],,,,nbk0019009,130.0,0.6608057618141174
13124,,Vansuiten [unidentified title],,,,nbk0019010,130.0,0.6608057618141174
13125,,[history of fossils],,,,nbk0019011,,
13126,,Europae arcana medica,"Cohausen, Johann Heinrich",,,nbk0019012,,
13127,,Charas opera,"Charas, Moyse",,,nbk0019013,,
